Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
HONS,3103,HN1,3,12,,,,,,,,,,,,,,,,0,"Rippel, Scott A","Thompson, Christina M",,,,
HONS,3104,HN1,4,8,2,,,,,,,,,,,,,,,1,"Dow, Douglas C",,,,,
HONS,3105,HN1,3,14,,,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
HONS,3107,HN1,,14,,,,,,,,,,,,,,,,0,"Farmer, J Michael",,,,,
HONS,3108,HN1,,9,,1,,,,,,,,,,,,,,2,"Prakash, Ravi",,,,,
HONS,3109,HN1,8,8,,1,,,,,,,,,1,,,,,1,"Brunell, Valerie A",,,,,
HONS,3111,HN1,5,9,,,,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3111,HN2,3,11,,,1,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3199,H10,7,8,,,,,,,,,,,1,,,,,1,"Muenks, Patrick",,,,,
HONS,3199,HN1,4,10,1,,,,,,,,,,,,,,,0,"Williams, Nathan",,,,,
HONS,3199,HN2,,11,2,1,1,,,,,,,,,,,,,0,"Brody, Salena M",,,,,
HONS,3199,HN3,1,12,1,,1,,,,,,,,,,,,,0,"Murchison, David F",,,,,
HONS,3199,HN4,,15,,,,,,,,,,,,,,,,0,"Stefan, Mihaela C",,,,,
HONS,3199,HN5,,15,,,,,,,,,,,,,,,,0,"Nguyen, Josef D",,,,,
HONS,3199,HN6,,9,4,1,,1,,,,,,,,,,,,0,"Rankin, Monica A",,,,,
HONS,3199,HN8,3,13,,1,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
HONS,3199,HN9,4,11,,,,,,,,,,,,,,,,0,"Smaldone, Ronald A","Thompson, Christina M",,,,
HUMA,6300,001,,10,,,,,,,,,,,,,,,1,0,"Roemer, Nils H",,,,,
IDEA,6300,501,,9,1,,1,,,1,,,,,,,,,,0,"Davies, Katherine",,,,,
IMS,3310,001,5,2,3,1,7,3,2,,,,,,2,,,,,3,"Levine, Sheen S","Viveka Moorthy, Saranya",,,,
IMS,3310,002,,4,9,5,7,5,5,2,1,,1,1,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,003,,7,13,10,12,2,10,2,2,,,,1,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,004,6,2,5,7,5,1,2,,,2,,,,,,,1,1,"Levine, Sheen S","Viveka Moorthy, Saranya",,,,
IMS,3310,006,1,12,1,7,13,,5,8,,2,2,,4,,,,,3,"Henderson, Tom",,,,,
IMS,3310,007,1,7,10,13,19,7,1,1,,,,,,,,,,1,"Qian, Cuili","Liu, Yilin",,,,
IMS,3310,008,1,23,14,9,7,5,1,,1,,,,,,,,,1,"Zydorek, Hubert","Gopalakrishnan, Akshatha",,,,
IMS,3310,009,1,4,2,12,13,20,,2,4,,,,,,,,,1,"Qian, Cuili","Liu, Yilin",,,,
IMS,3310,010,,11,16,12,9,2,7,1,1,,,,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,011,1,2,4,5,2,3,1,4,1,,1,,2,,,,,6,"Levine, Sheen S","Viveka Moorthy, Saranya",,,,
IMS,3310,012,,14,12,14,5,10,4,4,,,,,,,,,,1,"Liu, Yu",,,,,
IMS,3310,501,,6,8,10,19,10,2,1,2,,,,,,,,,1,"Woldu, Habte G","Pandey, Vishvesh B",,,,
IMS,3310,HON,1,34,10,7,2,1,,,,,,,,,,,,0,"Zydorek, Hubert","Gopalakrishnan, Akshatha",,,,
IMS,4320,501,,5,9,13,6,,,,1,,,,,,,,,0,"Lee, Seunghyun","Shen, Jia",,,,
IMS,4330,501,,12,3,6,6,3,6,2,1,,,,,,,,,0,"Zydorek, Hubert","Gopalakrishnan, Akshatha",,,,
IMS,4335,501,,,8,9,22,13,6,9,3,,5,,2,,,,,1,"Wright, Robert G","Fickel, Mary B","Tan, Xiaowen",,,
IMS,4350,001,2,9,4,1,,,,1,,,,,,,,,,0,"Zydorek, Hubert","Gopalakrishnan, Akshatha",,,,
IMS,6304,001,,13,,,23,,,6,,,,,,,,,,0,"Peng, Mike","Shen, Jia",,,,
IMS,6304,0W1,,8,15,15,7,1,1,,,,,,,,,,,0,"Woldu, Habte G","Pandey, Vishvesh B",,,,
IMS,6304,501,,19,,,35,,,,,,,,,,,,,1,"Peng, Mike","Shen, Jia",,,,
IMS,6304,GW1,,23,6,10,,2,,1,,,,,,,,,1,0,"Kiser, Stephen L",,,,,
IMS,6310,501,,12,14,8,1,1,,,,,,,1,,,,,1,"Lee, Seunghyun","Shen, Jia",,,,
IMS,6317,GW1,,20,7,3,1,,,,,,,,,,,,,0,"Sachdeva, Deepak",,,,,
IMS,6360,0W1,,15,13,10,6,1,,,,,,,,,,,,3,"Olsztynska, Agnieszka","Pandey, Vishvesh B",,,,
IPEC,4302,001,3,7,11,8,2,3,1,,1,,,,2,,,,,1,"Sanchez De La Rosa, Andres Ricardo",,,,,
IPEC,4305,002,6,2,1,4,,4,,,1,,,,1,,,,,0,"Lamberova, Natalia","Khan, Humza",,,,
ISIS,3310,001,1,10,1,1,3,1,,1,1,,1,,2,,,,,0,"Wissinger, Tonja",,,,,
ISIS,3334,001,1,9,3,4,4,2,,,,1,2,,2,,,,,2,"Pogue, Neall W",,,,,
ISIS,3335,0W1,8,5,9,4,1,,,,,,,1,1,,,,,1,"Rosa, Jonathan",,,,,
ISIS,4304,001,,5,5,2,6,2,1,2,,,,,4,,,,,1,"Werhnyak, Larissa",,,,,
ISIS,4310,001,3,16,4,4,3,,,,,,,,,,,,,0,"Aubrey, Lea E",,,,,
ISNS,2359,001,,5,4,9,3,3,1,5,1,3,1,,3,,,,,1,"Griffin, William R","Chen, Yu",,,,
ISNS,2359,0W1,221,36,27,9,20,8,3,3,6,,2,2,8,,,,,4,"Pujana, Ignacio","Putri, Gabriella E",,,,
ISNS,2359,0W2,158,30,15,9,10,10,2,6,3,1,2,1,6,,,,,5,"Pujana, Ignacio",,,,,
ISNS,2366,001,,8,5,3,5,2,1,3,3,1,,1,2,,,,,2,"McCauley, Steven",,,,,
ISNS,2367,0W1,84,132,52,14,25,15,2,7,7,2,,,5,,,,,3,"Pujana, Ignacio","Bodur, Omer",,,,
ISNS,2367,0W2,64,128,43,19,32,20,2,11,10,2,1,4,6,,,,,5,"Pujana, Ignacio","Bodur, Omer",,,,
ISNS,2368,001,7,9,7,6,14,8,10,6,5,1,3,1,3,,,,,0,"McCauley, Steven","Aremu, Oluwakayode O",,,,
ITSS,3300,001,3,6,7,10,16,,8,9,,1,,,1,,,,,2,"Islam, Naser","Payyavula, Pavani Krishna",,,,
ITSS,3300,003,2,5,6,2,12,8,9,4,6,,,,3,,,,,3,"Young, John G",,,,,
ITSS,3300,004,5,9,9,12,11,9,3,2,2,,,,1,,,,,1,"Hanifiafshar, Sharmin","Tang, Ping",,,,
ITSS,3300,005,7,17,9,8,11,3,2,4,1,,1,,1,,,,,0,"Stephens, Timothy G","Payyavula, Pavani Krishna",,,,
ITSS,3300,006,,2,2,1,9,4,4,5,6,,5,,4,,,,,4,"Hefley, William E","George, Teffy Annie",,,,
ITSS,3300,007,5,6,17,6,10,6,4,2,5,,1,1,3,,,,,1,"Word, Jeffrey B","Tang, Ping",,,,
ITSS,3300,008,10,10,12,5,8,11,5,,,1,,,2,,,,,1,"Word, Jeffrey B","Bhat, Aman A",,,,
ITSS,3300,009,,14,,,37,,,5,,,2,,2,,,,,0,"Bose, Ranavir","Pal, Vikas",,,,
ITSS,3300,010,,9,6,8,13,6,4,1,9,,,,,,,,,0,"Liu, Yihong",,,,,
ITSS,3300,011,4,23,5,6,9,10,3,1,,,,,,,,,,1,"Stephens, Timothy G","Sharma, Rohan",,,,
ITSS,3300,012,3,19,14,8,8,7,2,1,1,,,,,,,,,0,"Stephens, Timothy G","Sharma, Rohan",,,,
ITSS,3300,013,,3,20,11,8,4,5,2,3,,,,2,,,,,2,"Bodeker, Alison J","Ramabhotla, Naga Madhulatha",,,,
ITSS,3300,0E1,,6,11,5,6,2,2,1,2,,,,3,,,,,1,"Owens, Sean M","Narang, Rahul",,,,
ITSS,3300,501,,8,7,18,7,2,3,7,,,7,,1,,,,,0,"Edwards, Richard","Singh Thakur, Sonu",,,,
ITSS,3300,502,,13,9,3,4,8,6,6,3,1,,1,2,,,,,4,"Hansen, Atanas Y","George, Teffy Annie",,,,
ITSS,3300,503,,18,10,5,7,1,1,1,1,,,,3,,,,,1,"Owens, Sean M","Narang, Rahul",,,,
ITSS,3300,504,1,4,8,9,11,6,7,5,3,1,,,2,,,,,3,"Young, John G",,,,,
ITSS,3300,505,1,2,6,,10,5,4,3,5,,2,2,4,,,,,1,"Neal, Angela A","Ramabhotla, Naga Madhulatha",,,,
ITSS,3311,001,18,14,9,7,6,4,1,1,,,,1,,,,,,0,"Sun, Kai",,,,,
ITSS,3311,002,18,22,12,3,,1,,,,,,,,,,,1,4,"Zhu, Wangsheng",,,,,
ITSS,3311,003,1,5,12,11,13,10,4,1,,,,,,,,,,2,"Xie, Si",,,,,
ITSS,3311,501,6,12,6,10,10,7,3,5,,,,,1,,,,,0,"Ozdemir, Dicle Yagmur",,,,,
ITSS,3312,001,3,12,7,4,11,3,3,5,,,,,,,,,,1,"Short, Kevin P","Padhiar, Meet Vinod",,,,
ITSS,3312,002,1,27,5,3,5,1,4,1,,,,,1,,,,,0,"Luo, Ning",,,,,
ITSS,3312,501,,2,2,4,2,3,3,3,2,1,2,1,2,,,,,1,"Asgar, Talukdar S",,,,,
ITSS,3390,001,12,10,3,6,3,4,,2,,1,1,,,,1,,,1,"Neal, Angela A","Regonda, Akhil",,,,
ITSS,4300,001,,13,4,12,10,9,7,9,,,,,,,,,,1,"Pandian, Thiru","Srivastava, Bhupesh K",,,,
ITSS,4300,002,,13,7,12,5,2,6,6,2,3,1,,2,,,,,1,"Owens, Dawn M","Yemi Reddy, Jithesh",,,,
ITSS,4300,501,23,6,6,5,4,7,3,4,2,,,,2,,,,,1,"Perry, Christopher M","Srivastava, Bhupesh K",,,,
ITSS,4301,501,6,3,4,2,3,3,1,,1,1,1,1,,,,,,1,"Hagen, John C","Ramabhotla, Naga Madhulatha",,,,
ITSS,4312,501,2,8,,6,2,,,,,,,,,,,,,0,"Wu, Lidong","Regonda, Akhil",,,,
ITSS,4330,001,,9,9,19,9,3,2,2,,,,,,,,,,0,"Samant, Mandar S","Shettar, Santosh S",,,,
ITSS,4330,002,8,10,6,3,3,4,4,1,3,,,,1,,,,,1,"Khan, Taimur A","Bhat, Aman A",,,,
ITSS,4330,501,,7,5,3,11,4,2,1,3,,,,1,,,,,0,"Khan, Taimur A","Bhat, Aman A",,,,
ITSS,4340,001,,19,8,5,6,3,1,3,1,,1,,,,,,,0,"Thompson, Luell O","Samal, Purnima",,,,
ITSS,4343,001,,1,,6,3,4,1,4,1,2,1,2,,,,,,3,"Subramoniam, Ramesh","Raveena, FNU",,,,
ITSS,4344,001,,20,,,22,,,,,,,,,,,,,0,"Bose, Ranavir","Pal, Vikas",,,,
ITSS,4351,001,,21,14,7,12,4,3,2,,,1,,,,,,,1,"Shekhar, Gaurav","Vyas, Amish",,,,
ITSS,4351,002,2,4,7,3,6,7,2,4,,,,,,,,,,0,"Pandian, Thiru","Vyas, Amish",,,,
ITSS,4351,501,,6,3,13,11,6,6,1,,,,,1,,,,,1,"Pandian, Thiru","Vyas, Amish",,,,
ITSS,4352,001,,33,11,10,2,1,,,,,,,,,,,,1,"Maru, Vatsal K","Reddy, Yeshasvini T",,,,
ITSS,4353,001,,3,10,16,15,8,4,6,2,2,1,1,2,,,,,1,"Shrivastava, Prakash C","Naikwade, Durgeshwari P",,,,
ITSS,4353,501,,3,2,4,5,3,4,5,1,1,,,1,,,,,1,"Shrivastava, Prakash C","Naikwade, Durgeshwari P",,,,
ITSS,4354,002,9,2,1,3,2,3,,2,,,,,,,,,,1,"Bradbury, Judd D","Jayashankar, Rekha",,,,
ITSS,4355,001,14,4,2,8,9,6,4,,,,,,,,,,,0,"Bradbury, Judd D","Jayashankar, Rekha",,,,
ITSS,4356,001,9,5,3,1,3,7,5,6,4,3,2,3,1,,,,,0,"Hansen, Atanas Y","Nayak, Keertan Vinod",,,,
ITSS,4360,001,19,20,10,8,4,4,1,1,,,,,,,,,,0,"Howe, Nate","Verma, Vatsala",,,,
ITSS,4360,002,7,10,14,13,7,10,,1,3,,,,,,,,,0,"Ginevich, Rostislav","Verma, Vatsala",,,,
ITSS,4360,501,1,3,10,9,10,5,,3,1,,,1,,,,,,0,"Thirumalai, Nambi","Nayak, Keertan Vinod",,,,
ITSS,4361,001,5,3,7,10,5,4,2,,1,,,,1,,,,,1,"Hanifiafshar, Sharmin","Nayak, Keertan Vinod",,,,
ITSS,4370,001,1,1,5,4,8,14,8,5,2,2,1,,2,,,,,0,"Hefley, William E","George, Teffy Annie",,,,
ITSS,4370,0W1,5,15,22,5,5,,,,,,,,,,,,,0,"Majumdar, Sumit K","Bhattacharjee, Rajesh",,,,
ITSS,4370,0W2,,10,25,10,5,,,,,,,,,,,,,0,"Majumdar, Sumit K","Bhattacharjee, Rajesh",,,,
ITSS,4381,501,,26,10,8,8,4,,1,1,,,,,,,,,1,"Maru, Vatsal K","Padhiar, Meet Vinod",,,,
ITSS,4382,002,9,8,6,5,1,,,,,,,,,,,,,1,"Wu, Lidong","Narang, Rahul",,,,
ITSS,4395,001,,16,7,4,6,6,5,2,1,,1,,,,,,,1,"Owens, Dawn M","Yemi Reddy, Jithesh",,,,
ITSS,4395,002,,41,,,8,,,1,,,,,,,,,,0,"Parks, David",,,,,
JAPN,1311,001,8,3,2,,2,1,,1,,,,,,,,,,0,"Hoki, Chieko",,,,,
JAPN,1311,002,3,6,6,,,2,,1,,1,,,,,,,,0,"Hoki, Chieko",,,,,
JAPN,1312,001,2,8,2,2,,,,,,,,,,,,,,0,"Evans, Leonard W",,,,,
JAPN,2311,001,5,1,5,1,2,1,,,,,,,1,,,,,1,"Hoki, Chieko",,,,,
JAPN,3311,001,3,8,1,1,,1,,,,,,,1,,,,,0,"Evans, Leonard W",,,,,
KORE,1311,001,12,2,2,3,,1,1,1,,,,,,,1,,,5,"Jeong, Hyejeong",,,,,
KORE,1311,002,10,3,3,2,,,,,,,,,,,,,,0,"Jeong, Hyejeong",,,,,
KORE,1312,001,8,4,,,,,,,,,,,,,,,,1,"Kim, Chan",,,,,
KORE,2311,001,4,4,1,2,,1,,,,,,,,,,,,0,"Bang, Hwaja",,,,,
LIT,1301,001,45,10,7,25,9,4,1,2,1,,1,,5,,,,,2,"Ingrao, Peter J","D'Monte, Nikita","Hendriksen, Felipe R","Balasa, Alexandra",,
LIT,1301,002,59,10,5,18,8,4,4,,2,,,,2,,,,,2,"Ingrao, Peter J","D'Monte, Nikita","Hendriksen, Felipe R",,,
LIT,1301,HN1,4,8,1,2,1,,1,,,,,,,,,,,0,"Ingrao, Peter J",,,,,
LIT,2320,001,9,5,1,,1,,1,,,,,,,,,,1,2,"Ingrao, Peter J",,,,,
LIT,2322,001,8,3,,,2,,,,,,,,1,,,,,0,"Ogbaa, Maurine",,,,,
LIT,2329,001,,15,8,3,2,2,1,2,,,1,,1,,,,,4,"Martinez, Manuel L",,,,,
LIT,2331,001,9,7,2,9,1,,,,,,,,5,,,,,0,"Hasan, Syeda Nadia",,,,,
LIT,2331,002,15,15,,3,,1,,,,,,,,,,,,1,"Almuthaybiri, Abdulaziz",,,,,
LIT,2331,003,6,8,7,6,3,,,1,,,,,3,,,,,1,"He, Tong",,,,,
LIT,2331,501,11,4,9,4,,,,,,,,,3,,,,,0,"Walker, Jason A",,,,,
LIT,2331,502,1,3,3,4,8,6,2,1,3,,,,4,,,,,0,"Sonnier, Jonathan D",,,,,
LIT,2350,001,9,4,1,3,1,,,,,,,,1,,,,,0,"Brewer, Kenneth L",,,,,
LIT,2350,501,3,3,3,6,3,,1,,,,,,,,,,,0,"Gu, Ming D",,,,,
LIT,3300,001,1,5,1,4,2,,,,,,,,,,,,,1,"Kratz, Dennis M",,,,,
LIT,3300,501,6,3,3,,,,,,,,,1,1,,,,,1,"Brewer, Kenneth L",,,,,
LIT,3316,501,9,8,8,16,8,5,,1,1,1,,,3,,,,,5,"Ingrao, Peter J","Balasa, Alexandra",,,,
LIT,3319,001,,9,6,,,,,,,,,,,,,,,0,"Wang, Mai",,,,,
LIT,3319,002,,4,3,2,,,1,,,1,,,1,,,,,1,"Barnes, Ashley",,,,,
LIT,3319,003,1,5,1,2,1,,,,,1,,,,,,,1,0,"Greer, Erin",,,,,
LIT,3337,002,1,2,1,2,,1,1,2,,1,,,1,,,,,0,"Cotter, Sean J",,,,,
LIT,3338,001,,1,1,3,1,,,1,,,,,1,,,,,4,"Smith-Brecheisen, Davis",,,,,
LIT,3339,001,4,1,1,2,1,1,1,1,,,,,,,,,,0,"Riley, Kristin N",,,,,
LIT,4329,001,1,2,5,4,1,,,,,,,,,,,,1,1,"Hatfield, Charles D",,,,,
LIT,4329,002,5,7,1,,,,,,,,,,1,,,,,0,"Brewer, Kenneth L",,,,,
LIT,4390,0H1,3,4,2,,1,,,,,,,,1,,,,,0,"Murphy, Jessica C",,,,,
LIT,6300,501,,10,2,,,,,,,,,,2,,,,,0,"Greer, Erin",,,,,
LIT,6304,001,,8,2,,,,,,,,,,,,,,,1,"Wang, Mai",,,,,
LIT,6308,001,,5,1,,3,2,1,,,,,,2,,,,,0,"Smith-Brecheisen, Davis",,,,,
LIT,6309,001,,7,4,,,,1,1,,,,,,,,,,0,"Barnes, Ashley",,,,,
LIT,6319,001,,8,4,,,,,,,,,,1,,,,,0,"Cotter, Sean J",,,,,
LIT,6321,501,,14,,,,,,,,,,,,,,,,0,"Martinez, Manuel L",,,,,
LIT,6326,501,,12,,,3,,,,,,,,,,,,,1,"Schulte, Rainer",,,,,
LIT,6332,001,,9,,1,,,,,,,,,,,,,,0,"Ryan, Christopher J",,,,,
LIT,6382,001,,8,4,1,,,,,,,,,1,,,,,0,"Hatfield, Charles D",,,,,
LIT,6388,501,,10,,1,,,,,,,,,,,,,,0,"Patterson, David",,,,,
MAS,6102,051,,,,,,,,,,,,,1,81,,,,0,"Razvi, Ali","Phalak, Aishwarya Mahesh","Mukherjee, Rahul",,,
MAS,6102,052,,,,,,,,,,,,,2,78,,,,0,"Balaraman, Vaidhehi","Mohapatra, Adyasha","Jagapathi, Keerthi Reddy",,,
MAS,6102,053,,,,,,,,,,,,,4,77,,,,0,"Stewart, Jon","Mukherjee, Rahul","Jagapathi, Keerthi Reddy","Jaipuriyar, Ranveer",,
MAS,6102,054,,,,,,,,,,,,,7,71,,,,0,"Wilkerson, Cassandra","Tadikonda, Pavan Vamsi","Mohapatra, Adyasha",,,
MAS,6102,055,,,,,,,,,,,,,4,75,,,,0,"Wilkerson, Cassandra","Tadikonda, Pavan Vamsi","Anand, Chetana",,,
MAS,6102,058,,,,,,,,,,,,,,84,,,,0,"Herl, Keith A","Jaipuriyar, Ranveer","Anand, Chetana",,,
MAS,6102,059,,,,,,,,,,,,,11,134,,,,4,"Cirilo, Jason M","Jagapathi, Keerthi Reddy","Irukulla, Kamalnath",,,
MAS,6102,091,,,,,,,,,,,,,3,74,,,,0,"Buquet, Richard L","Mukherjee, Rahul","Phalak, Aishwarya Mahesh",,,
MAS,6102,092,,,,,,,,,,,,,15,53,,,,1,"Holmes, Diane","Jagapathi, Keerthi Reddy","Mohapatra, Adyasha",,,
MAS,6102,093,,,,,,,,,,,,,3,69,,,,1,"Stewart, Jon","Jaipuriyar, Ranveer","Mukherjee, Rahul",,,
MAS,6102,094,,,,,,,,,,,,,,71,,,,0,"Wilkerson, Cassandra","Tadikonda, Pavan Vamsi","Mohapatra, Adyasha",,,
MAS,6102,095,,,,,,,,,,,,,2,69,,,,1,"Chen, Tiffany","Tadikonda, Pavan Vamsi","Anand, Chetana",,,
MAS,6102,098,,,,,,,,,,,,,6,68,,,,2,"Herl, Keith A","Jaipuriyar, Ranveer","Anand, Chetana",,,
MAS,6102,099,,,,,,,,,,,,,9,144,,,,1,"Cirilo, Jason M","Jagapathi, Keerthi Reddy","Irukulla, Kamalnath",,,
MAS,6102,551,,,,,,,,,,,,,4,74,,,,0,"Webb, Brett C","Irukulla, Kamalnath","Phalak, Aishwarya Mahesh",,,
MAS,6102,591,,,,,,,,,,,,,,76,,,,0,"Nwabah, Ikechi","Phalak, Aishwarya Mahesh","Irukulla, Kamalnath",,,
MAS,6102,SW2,,,,,,,,,,,,,4,65,,,,0,"Powell, Monica S","Kim, Tommy C",,,,
MAS,6102,SW4,,,,,,,,,,,,,4,68,,,,1,"Powell, Monica S","Kim, Tommy C",,,,
MATH,1306,001,13,9,6,3,7,2,1,,2,,,,,,,,,0,"Sutton, Julie","Mustin, John",,,,
MATH,1306,002,4,3,4,7,5,5,1,1,,,,,,,,,,1,"Sutton, Julie",,,,,
MATH,1314,001,2,3,6,4,7,5,6,3,7,2,3,2,9,,,,,7,"Alvarado, Iris",,,,,
MATH,1314,002,2,3,10,6,12,11,5,6,3,4,2,4,11,,,,,5,"Alvarado, Iris",,,,,
MATH,1314,003,2,2,7,3,9,4,3,3,4,,1,1,3,,,,,6,"Sultana, Nasrin",,,,,
MATH,1314,004,1,1,11,5,6,8,5,5,4,1,1,,5,,,,,6,"Sultana, Nasrin",,,,,
MATH,1314,005,4,4,9,4,8,4,4,2,3,,,1,5,,,,,2,"Rouf, Samiha C",,,,,
MATH,1314,006,,5,6,5,7,9,3,4,6,,,2,,,,,,2,"Rouf, Samiha C",,,,,
MATH,1316,001,3,6,9,5,7,4,9,5,4,5,4,,11,,,,,4,"Alvarado, Iris",,,,,
MATH,1316,002,1,5,6,7,4,10,1,3,3,,3,2,4,,,,,1,"Alvarado, Iris",,,,,
MATH,1316,003,18,11,1,4,3,1,1,4,1,,1,,4,,,,,0,"Duruoha, Adannah",,,,,
MATH,1316,004,14,16,,3,8,3,3,7,2,,3,,4,,,,,2,"Duruoha, Adannah",,,,,
MATH,1325,001,2,4,6,,7,4,3,8,16,3,3,5,6,,,,,5,"Guo, Huizhen",,,,,
MATH,1325,002,5,10,5,5,4,2,5,3,2,,1,1,5,,,,,2,"Ahsan, Mohammad K",,,,,
MATH,1325,003,7,8,6,1,3,5,4,2,1,2,3,1,4,,,,,1,"Patel, Jigarkumar S",,,,,
MATH,1325,004,2,14,11,1,1,4,3,4,1,3,1,,4,,,,,0,"Patel, Jigarkumar S",,,,,
MATH,1325,005,,5,7,8,11,6,3,5,7,6,3,1,7,,,,,1,"Mussa, Derege",,,,,
MATH,1325,006,1,7,5,9,5,5,5,7,6,2,1,4,8,,,,,3,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,
MATH,1325,007,3,7,6,4,5,3,3,2,2,2,2,,2,,,,,6,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,
MATH,1325,008,7,4,2,7,4,5,1,3,5,1,,2,4,,,,,3,"Mussa, Derege",,,,,
MATH,1325,009,8,9,8,3,1,2,3,5,5,2,,1,,,,,,1,"Kehoe, Joselle",,,,,
MATH,1325,010,4,11,10,3,3,4,2,2,1,3,2,,3,,,,,0,"Mussa, Derege",,,,,
MATH,1325,011,6,4,2,4,6,5,4,2,3,4,3,,3,,,,,2,"Guo, Huizhen",,,,,
MATH,1325,012,3,4,5,2,4,4,1,4,2,8,,2,4,,,,,4,"Ahsan, Mohammad K",,,,,
MATH,1325,013,1,6,6,7,5,4,4,4,4,1,,1,2,,,,,2,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,
MATH,1325,014,2,9,2,,4,2,3,1,6,3,3,1,5,,,,,5,"Kehoe, Joselle",,,,,
MATH,1325,501,2,2,4,3,2,5,7,4,3,2,3,2,7,,,,,3,"Mussa, Derege",,,,,
MATH,1326,001,1,5,3,3,4,4,2,3,3,2,3,1,7,,,,,5,"Patel, Jigarkumar S",,,,,
MATH,1326,002,4,7,7,2,7,2,3,2,1,1,1,1,2,,,,,5,"Foley, Manjula",,,,,
MATH,1326,003,8,4,2,5,2,2,2,4,5,4,,3,4,,,,,3,"Patel, Jigarkumar S",,,,,
MATH,1326,004,3,4,6,7,2,5,1,4,2,7,,1,2,,,,,2,"Foley, Manjula",,,,,
MATH,1326,005,2,7,2,3,1,4,1,1,2,6,2,,7,,,,,8,"Foley, Manjula",,,,,
MATH,1326,006,3,8,6,2,1,2,4,1,,1,1,,5,,,,,9,"Akbar, Mohammad M",,,,,
MATH,1326,501,,1,1,1,3,4,2,4,3,3,,,4,,,,,14,"Babbitt, Matthew W",,,,,
MATH,2312,001,2,6,1,7,3,4,6,4,5,,,1,3,,,,,1,"Martynova, Irina","Tamim, Mohammad Ali",,,,
MATH,2312,002,,4,7,7,3,3,2,4,5,1,,,5,,,,,3,"Martynova, Irina","Goni, Hazera",,,,
MATH,2312,003,3,2,7,2,1,4,3,4,6,3,1,,7,,,,,1,"Martynova, Irina","Hensley, Travis",,,,
MATH,2312,004,4,,6,7,2,5,3,4,,2,2,1,6,,,,,2,"Aman, Kelly",,,,,
MATH,2312,005,,4,1,3,4,5,8,4,5,2,1,1,4,,,,,2,"Ahsan, Mohammad K",,,,,
MATH,2312,006,1,4,1,1,1,9,5,6,3,1,3,1,7,,,,,2,"Martynova, Irina","Chakraborty, Sayoni",,,,
MATH,2333,501,6,,1,,5,2,4,,2,1,,2,1,,,,,1,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,
MATH,2370,001,4,2,3,,1,2,1,2,,,1,,2,,,,,1,"Garrett, Bentley T","Fatema, Saba",,,,
MATH,2370,002,6,3,3,2,2,1,3,3,2,,2,,4,,,,1,0,"Garrett, Bentley T","Fatema, Saba",,,,
MATH,2413,001,6,2,2,5,7,3,3,3,2,2,5,2,3,,,,,3,"Sultana, Nasrin",,,,,
MATH,2413,002,3,3,1,3,8,1,1,4,2,2,5,4,8,,,,,2,"Paudel, Ajaya B",,,,,
MATH,2413,003,3,4,4,2,6,7,1,5,2,1,5,3,2,,,,,2,"Paudel, Ajaya B",,,,,
MATH,2413,004,,5,3,5,9,2,1,5,1,2,3,2,8,,,,,2,"Kehoe, Joselle",,,,,
MATH,2413,005,3,6,5,3,4,1,2,1,4,1,2,2,5,,,,,3,"Ding, Hui",,,,,
MATH,2413,006,1,2,1,5,4,2,1,9,1,1,,1,8,,,,,10,"Kehoe, Joselle",,,,,
MATH,2413,007,3,3,1,1,4,2,2,3,,1,4,2,11,,,,,3,"Liu, Runzhou",,,,,
MATH,2413,008,2,9,2,1,4,4,2,5,2,,1,3,7,,,,,4,"Khoury, Raja N",,,,,
MATH,2413,009,7,5,1,5,6,1,3,5,2,1,2,2,6,,,,,2,"Duruoha, Adannah",,,,,
MATH,2413,010,4,4,2,3,6,2,1,6,2,2,2,3,8,,,,,1,"Miller, James W",,,,,
MATH,2413,011,4,5,6,4,9,1,,1,3,,3,2,6,,,,,3,"Nguyen, Mylinh T",,,,,
MATH,2413,012,7,7,1,6,3,3,,2,3,,1,5,6,,,,,3,"Nguyen, Mylinh T",,,,,
MATH,2413,013,2,5,3,7,11,1,,5,4,2,,2,3,,,,,1,"Nguyen, Mylinh T",,,,,
MATH,2413,015,3,4,2,3,6,2,3,5,2,1,2,,4,,,,,1,"Khoury, Raja N",,,,,
MATH,2413,018,2,,,7,5,3,2,6,2,3,4,3,7,,,,,2,"Murza, Adrian C",,,,,
MATH,2413,020,2,2,,1,3,4,3,3,2,2,,3,11,,,,,2,"Murza, Adrian C",,,,,
