Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
HIST,4377,001,,10,2,1,2,1,,,,,,,1,,,,1,"Schlereth, Eric R",,,,,
HIST,4379,501,9,5,2,1,,1,,,,,,,1,,,,0,"Valente, Sarah d",,,,,
HIST,4386,001,,5,4,1,1,1,,,,,,,1,,,,1,"Kang, Shulamith D",,,,,
HIST,4388,501,5,2,5,1,2,,,,,,,,2,,,,1,"Pfister, Debra H",,,,,
HIST,6302,001,,5,3,2,1,,,,,,,,,,,1,0,"Stewart, Whitney",,,,,
HIST,6341,001,,6,3,2,1,,,,,,,,,,,,0,"Wilson, Michael",,,,,
HIST,6360,001,,6,2,,1,,,,,,,,,,,,2,"Kerner, Amy","Roemer, Nils H",,,,
HLTH,1100,0W1,,255,4,,,8,,,,,,,6,,1,,6,"Byrnes, Kathleen A",,,,,
HLTH,1301,0W1,3,5,5,4,1,5,1,,,,,,3,1,3,,2,"Baetge, Claire",,,,,
HLTH,1301,0W2,,3,5,,1,5,,1,,,2,,,2,2,,0,"Baetge, Claire",,,,,
HLTH,1322,0W1,,5,2,6,4,1,,2,1,,,,4,2,,,0,"Day, Lora N",,,,,
HLTH,1322,0W3,,13,,5,9,,4,1,,,,,1,1,,,0,"McBride, Rachael L",,,,,
HLTH,3101,0W1,,140,,,2,,,1,,,1,,,3,,,1,"Sandon, Lona",,,,,
HLTH,3101,0W2,,145,,,1,,,,,,,,,3,,,1,"Sandon, Lona",,,,,
HLTH,3101,0W3,,49,,,4,,,,,,1,,3,2,,,1,"Sandon, Lona",,,,,
HLTH,3101,0W4,,16,,,1,,,,,,,,,1,,,0,"Sandon, Lona",,,,,
HLTH,3301,0W1,,27,3,1,2,2,3,2,2,,,,1,5,3,,2,"Byrnes, Kathleen A",,,,,
HLTH,3305,001,4,8,2,9,2,,,1,1,,,,,6,,,1,"Stark, Azadeh T",,,,,
HLTH,3305,002,2,4,2,,,2,1,1,2,1,,,,1,,,0,"Stark, Azadeh T",,,,,
HLTH,3305,003,,29,11,,,,,,,,,,,,,,0,"Taylor, Donald E",,,,,
HLTH,3310,0W1,8,18,8,8,8,3,1,,1,,1,,1,6,5,,1,"Duquaine-Watson, Jill M",,,,,
HLTH,3315,0W1,,122,5,2,1,1,,,2,,,,,2,3,,2,"Byrnes, Kathleen A",,,,,
HLTH,4108,001,36,1,1,,1,,,,,,,,,,,,0,"Rainey, Anthony D",,,,,
HLTH,4305,0W1,54,10,4,,,1,,,,,,,,,,,0,"Dickey-Laprocido, Galen L",,,,,
HLTH,4305,0W2,48,8,9,,1,,,1,,,1,,,,,,0,"Dickey-Laprocido, Galen L",,,,,
HLTH,4306,0W1,17,6,5,1,4,1,,1,2,,1,,,2,,,0,"Savard, Ryan R",,,,,
HLTH,4306,0W2,12,4,5,3,1,,2,1,,,,,,1,,,0,"Savard, Ryan R",,,,,
HLTH,4380,0W1,21,4,4,,,,,,,,,,,,,,1,"Edwards, Christopher W","Slattery, Ryan P",,,,
HLTH,4380,0W2,15,7,5,1,,,1,,,,,,,1,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,
HMGT,3301,001,6,28,,6,7,4,,2,,,,,,5,1,,0,"Berrett, Britt R","Nandish, Shruthi",,,,
HMGT,3301,002,6,22,,13,3,1,,1,1,,4,,,10,1,,0,"Berrett, Britt R","Nandish, Shruthi",,,,
HMGT,3301,003,,2,7,9,12,1,4,1,1,1,,,1,7,1,,2,"Thurgood, Keith L","Nandish, Shruthi","Campos Ugarte, Karla P",,,
HMGT,3310,001,7,2,8,9,3,4,3,,1,1,,1,,18,2,,0,"Tesmer, Kristin M","Bhatia, Rishabh",,,,
HMGT,3311,001,,12,,4,14,,1,4,1,2,1,,1,16,2,,0,"Karnuta, Daniel","Campos Ugarte, Karla P",,,,
HMGT,4321,001,,24,8,3,14,1,1,3,,,,,,7,,,0,"Moonesinghe, Mark S","Sun, Kai",,,,
HMGT,4395,001,1,7,7,6,4,6,,4,6,2,2,1,,15,,,1,"Berrett, Britt R","Kaplan, Marilyn R",,,,
HMGT,6311,501,,12,,2,3,,,,,,,,,,,1,0,"Karnuta, Daniel",,,,,
HMGT,6320,0W1,,20,,,1,,,1,,,,,,,,,1,"Thurgood, Keith L","Nandish, Shruthi","Campos Ugarte, Karla P",,,
HMGT,6320,501,,32,,,1,,,,,,,,,,,,0,"Thurgood, Keith L","Nandish, Shruthi","Campos Ugarte, Karla P",,,
HMGT,6321,501,,11,9,2,1,2,1,,,,,,,,,8,0,"Ramanathan, Kannan",,,,,
HMGT,6321,CS1,,25,2,,,,,,,,,,,,,,0,"Ferrante, Anne M",,,,,
HMGT,6323,0W1,,13,12,7,9,1,,,,,,,,,,,0,"Ayvaci, Mehmet U","Zhang, Hong",,,,
HMGT,6324,0W1,,11,,1,1,,,,,,,,,,,2,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,
HMGT,6324,501,,18,,,,,,,,,,,,,,,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,
HMGT,6325,501,,33,6,1,,,,,,,,,1,,,1,0,"Stephens, Timothy G","Shah, Rishi A",,,,
HMGT,6327,501,,34,3,1,2,1,,,,,,,,,,1,0,"Stephens, Timothy G","Patel, Sagar Vasantkumar",,,,
HMGT,6330,0W1,,9,11,1,4,3,,,,,,,1,,,6,3,"Drummond, Jeffery P","Satyavolu, Ramana Sai Sri Harsha",,,,
HMGT,6332,CS1,,12,,2,1,,,,,,,,,,,,0,"Ramanathan, Kannan",,,,,
HMGT,6404,AW1,,24,7,,,,,,,,,,,,,,0,"McCracken, John","Convery, Paul",,,,
HMGT,6404,AW6,,33,1,,,,,,,,,,,,,,0,"Convery, Paul","Kaiser, Robert C",,,,
HMGT,6405,AW1,,39,5,2,1,,,,,,,,,,,,0,"McCracken, John","Convery, Paul",,,,
HMGT,6405,AW6,,29,1,,,,,,,,,,,,,,0,"Kaiser, Robert C",,,,,
HONS,3101,HN1,2,8,1,1,,,,,,,,,,,,,2,"Harpham, Edward",,,,,
HONS,3104,HN1,4,7,3,,,,,,,,,,,1,,,0,"Dow, Douglas C",,,,,
HONS,3108,HN1,,11,1,,,,,,,,,,1,,,,1,"Prakash, Ravi",,,,,
HONS,3111,HN1,3,10,1,,1,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3111,HN2,3,9,,,,,,1,,,,,,,,,2,"Thompson, Christina M",,,,,
HONS,3199,H10,3,9,1,,,,,,,,,,,2,,,0,"Murchison, David F",,,,,
HONS,3199,H11,,15,,,,,,,,,,,,,,,0,"Stefan, Mihaela C",,,,,
HONS,3199,H13,5,4,,,,,,,,,,,1,,,,1,"Schwab, Robert",,,,,
HONS,3199,H15,2,8,2,,,,,,,,,,,,,,1,"Pitman, Bonnie L",,,,,
HONS,3199,H16,,,,,,,,,,,,,,13,,,0,"Harpham, Edward",,,,,
HONS,3199,H17,,,,,,,,,,,,,,13,,,0,"Harpham, Edward",,,,,
HONS,3199,H18,,12,,,,,,,,,,,,,,,0,"Wildenthal, Bryan H",,,,,
HONS,3199,HN1,3,11,,,,,,,,,,,,,,,1,"Thompson, Christina M","Rippel, Scott A",,,,
HONS,3199,HN2,,17,,,,,,,,,,,1,,,,1,"Towner, Theresa",,,,,
HONS,3199,HN3,,13,,,,,,,,,,,,,,,0,"Rankin, Monica A",,,,,
HONS,3199,HN4,5,12,2,,,,,,,,,,,,,,0,"Wilson, Michael",,,,,
HONS,3199,HN5,6,7,,,,,,,,,,,,1,,,1,"LaDow, Eva S",,,,,
HONS,3199,HN6,,14,,,,,,,,,,,,,,,0,"Farmer, J Michael",,,,,
HONS,3199,HN7,,13,,,1,,,,,,,,,,,,1,"Murphy, Jessica C",,,,,
HONS,3199,HN8,1,9,,,,,,,,,,,1,,,,0,"Hatfield, Charles D",,,,,
HONS,3199,HN9,8,7,,,,,,,,,,,,,,,0,"Scotch, Richard","Hoiby, Rachel",,,,
HUMA,3351,001,26,4,,,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,
IMS,3310,001,29,7,7,2,2,1,1,1,,1,,,2,13,4,,3,"Carraher, Shawn M",,,,,
IMS,3310,002,26,13,4,2,4,3,,,,1,,,2,4,8,,5,"Carraher, Shawn M",,,,,
IMS,3310,003,,10,15,7,9,8,2,3,1,,,,,2,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,004,9,6,8,3,6,6,1,4,,,1,,1,4,1,,1,"Lee, Minjung",,,,,
IMS,3310,006,1,10,13,7,3,3,1,,1,,,,,2,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,007,1,5,21,9,6,3,,1,,,2,,,10,2,,0,"Hicks, Jeffrey N","Shen, Jia",,,,
IMS,3310,008,,20,7,6,9,4,,,,,,,,13,,,1,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,3310,009,,22,8,9,5,3,,,1,,,,1,8,,,3,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,3310,010,2,3,1,,1,,,2,1,,,,1,1,1,,8,"Levine, Sheen S","Thompson, Jessica H",,,,
IMS,3310,011,1,2,4,6,1,,,,1,,,,3,4,2,,19,"Levine, Sheen S",,,,,
IMS,3310,012,2,22,25,10,1,,,,,,,,,,,,0,"Bai, Xiaoou",,,,,
IMS,3310,013,,5,1,3,8,1,1,1,1,,3,,6,6,3,,7,"Henderson, Tom",,,,,
IMS,3310,501,39,4,5,2,3,1,,,,2,,,2,9,2,,4,"Carraher, Shawn M",,,,,
IMS,3310,502,5,,5,3,2,,,,,,,,,1,1,,16,"Levine, Sheen S","Thompson, Jessica H",,,,
IMS,3310,503,21,20,6,1,1,2,,,,,,,2,,,,1,"Balaji, Pavithra",,,,,
IMS,4335,501,1,6,12,11,6,6,1,2,2,,5,,1,18,,,0,"Wright, Robert G","Briseno, Joselyn A","Sardana, Chirag",,,
IMS,4373,501,3,5,13,11,,,,1,,,,,,4,,,1,"Lee, Seunghyun","Yeo, Yundong",,,,
IMS,6254,X91,,26,1,,1,,,,,,,,,,,,0,"Foster Brady, Pamela",,,,,
IMS,6304,0W1,,13,16,8,2,,,,,,,,2,,,5,1,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,6304,XS1,,10,17,1,,,,,,,,,,,,1,0,"Kiser, Stephen L",,,,,
IMS,6345,GW1,,6,,6,3,2,,1,,,,,,,,5,0,"Solomon, Lawrence N",,,,,
IMS,6365,0W1,,12,16,5,8,,,,,,,,,,,8,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,6365,CW1,,18,2,5,1,1,,,,,,,,,,,0,"Woldu, Habte G",,,,,
IPEC,3349,001,4,5,3,1,3,1,,2,,,2,,,3,,,0,"Grover, William C",,,,,
IPEC,4301,0W1,6,12,10,6,4,1,1,1,1,1,,,2,3,3,,4,"Bunte, Jonas B","Meher, Shreyas R",,,,
IPEC,4309,001,,9,2,,3,2,,1,,,1,1,,1,1,,1,"Bray, Timothy M",,,,,
ISIS,3312,001,2,3,1,2,2,,,4,,,,,2,,1,,1,"Wissinger, Tonja",,,,,
ISIS,3335,0W1,4,4,7,5,2,1,1,1,,,,,2,4,1,,0,"Rosa, Jonathan",,,,,
ISIS,4303,0H1,,6,4,3,1,,,,1,,1,,5,,3,,3,"Werhnyak, Larissa",,,,,
ISIS,4310,0W1,25,6,4,2,1,,1,,,,1,,,,,,0,"Aubrey, Lea E",,,,,
ISNS,2359,001,,8,8,12,8,3,3,6,1,1,,,2,6,5,,1,"Griffin, William R","Haque, Ziaul","Luo, Bingxu",,,
ISNS,2359,0W1,126,28,16,10,8,3,1,2,4,,,,5,1,2,,4,"Pujana, Ignacio","Griffin, William R",,,,
ISNS,2359,0W2,48,10,2,2,2,,,,,1,,1,3,3,3,,1,"Pujana, Ignacio","Griffin, William R",,,,
ISNS,2366,001,1,3,2,2,1,4,1,,2,,2,,2,4,,,0,"McCauley, Steven",,,,,
ISNS,2367,0W1,40,102,35,12,18,10,2,1,5,1,2,3,,10,4,,5,"Pujana, Ignacio",,,,,
ISNS,2367,0W2,33,72,15,12,17,11,1,5,7,,,3,10,5,6,,11,"Pujana, Ignacio",,,,,
ISNS,2368,001,3,8,1,2,14,9,,3,3,,,1,7,4,1,,2,"McCauley, Steven","Romero, Angel E",,,,
ISNS,3373,001,4,13,5,6,7,2,1,3,1,,,,4,,,,1,"Khan, Amena","Aker, Adam",,,,
ITSS,3300,001,3,10,13,10,8,4,1,2,1,,1,,4,3,2,,3,"Bodeker, Alison J","Sun, Kai",,,,
ITSS,3300,002,1,10,16,6,11,2,2,,,,,1,1,13,2,,0,"Thompson, Norman","Mishra, Sailendra P",,,,
ITSS,3300,003,,5,11,8,8,4,2,5,,1,,2,1,9,2,,4,"Islam, Naser","Marella, Sriharsha",,,,
ITSS,3300,004,,10,13,12,5,2,3,1,2,3,,,3,4,3,,4,"Shrivastava, Prakash C","Kulkarni, Monika N",,,,
ITSS,3300,005,,6,10,9,5,4,1,6,,,,,,11,,,1,"Islam, Naser","Marella, Sriharsha",,,,
ITSS,3300,007,,7,15,8,9,6,2,4,2,,,1,2,6,1,,2,"Shrivastava, Prakash C","Kulkarni, Monika N",,,,
ITSS,3300,009,7,6,10,9,2,3,1,3,2,,1,1,1,7,,,5,"Young, John G","Rathore, Ali H",,,,
ITSS,3300,010,,7,10,17,7,1,3,3,,,2,1,2,6,4,,2,"Shrivastava, Prakash C","Kulkarni, Monika N",,,,
ITSS,3300,011,1,32,10,6,5,3,1,2,,,,,,3,1,,0,"Stephens, Timothy G","Cherakoly, Suraj Sivaraman",,,,
ITSS,3300,501,,39,4,4,3,,,2,,,,,1,2,1,,3,"Owens, Sean M","Sun, Kai",,,,
ITSS,3300,502,3,9,6,4,5,4,2,3,2,,,,1,6,3,,2,"Young, John G","Rathore, Ali H",,,,
ITSS,3300,HON,3,40,11,4,1,,,,,,,,,6,1,,0,"Stephens, Timothy G","Cherakoly, Suraj Sivaraman",,,,
ITSS,3311,001,44,8,4,1,2,1,,,1,,,,1,2,,,0,"Zhang, Haozhao",,,,,
ITSS,3311,0W1,12,15,10,2,5,3,,,1,,,,1,8,3,,2,"Sohaee, Nassim","Aksoy, Ozgur",,,,
ITSS,3311,501,10,,13,5,10,2,,1,1,1,,,2,4,2,,1,"Khan, Masudal H","Aksoy, Ozgur",,,,
ITSS,3312,001,5,29,12,5,2,,,,,,,,,4,,,1,"Zhang, Chenglong",,,,,
ITSS,3312,002,,8,,4,2,2,,2,,,2,,,9,,,4,"Short, Kevin P","Wolday, Sabrina S",,,,
ITSS,3312,501,,12,5,6,6,3,1,3,,,1,,1,28,,,3,"Short, Kevin P","Wolday, Sabrina S",,,,
ITSS,3390,001,7,24,20,7,3,3,1,,,,,,1,1,,,1,"Arora, Vivek","Patel, Sagar Vasantkumar",,,,
ITSS,4300,001,,5,9,21,11,2,,,1,,,,,17,1,,3,"Arora, Vivek","Patel, Sagar Vasantkumar",,,,
ITSS,4300,0W1,,32,9,7,4,1,,,,1,2,,,9,,,0,"Owens, Dawn M","D'Souza, Rhea C",,,,
ITSS,4300,501,,6,12,9,7,7,,1,4,,1,,1,10,2,,0,"Pandian, Thiru","Rao, Arush",,,,
ITSS,4301,001,4,5,5,4,6,,1,,1,,,,2,1,,,0,"Narayan, Ravishankar L","Jagtap, Himanshu S","Verma, Chinmay",,,
ITSS,4330,001,2,7,16,10,5,1,2,,,,,,1,11,,,0,"Narasimhan, Prithi","Balasubramaniam, Rakesh",,,,
ITSS,4330,002,3,10,11,5,5,4,,1,,,1,,2,11,1,,3,"Narasimhan, Prithi","Balasubramaniam, Rakesh",,,,
ITSS,4330,501,18,14,5,6,2,,,,,,,1,,4,1,,1,"Khan, Taimur A","Liu, Yihong",,,,
ITSS,4340,001,8,25,8,5,7,,,4,,,1,,,1,,,0,"Thompson, Luell O","Thakare, Anvay",,,,
ITSS,4343,001,,2,5,3,3,5,4,2,3,,,,,18,,,1,"Subramoniam, Ramesh","Krishnan, Raghavi",,,,
ITSS,4351,001,,42,9,2,7,2,,,1,,,,,2,,,0,"Johnston, Walter L",,,,,
ITSS,4351,002,,28,3,1,2,,1,2,,,,,1,3,,,1,"Johnston, Walter L",,,,,
ITSS,4351,501,,33,10,5,4,1,3,1,,,,,,8,,,0,"Shekhar, Gaurav","D'Souza, Rhea C",,,,
ITSS,4352,001,,49,,,,,,,,,,,,,,,0,"Nasir, Imran","Paluru, Lalitharamsai",,,,
ITSS,4352,002,,35,,,,,,,,,,,,,,,1,"Nasir, Imran","Paluru, Lalitharamsai",,,,
ITSS,4353,001,,11,4,4,4,4,1,1,5,1,1,,2,14,1,,0,"Shrivastava, Prakash C","Daniyal, Muhammad",,,,
ITSS,4354,001,,3,6,7,6,4,,1,,,1,,,11,,,1,"Pandian, Thiru","Bhuskute, Amruta Y",,,,
ITSS,4360,001,1,10,11,8,9,5,1,,2,,,,,10,3,,0,"Thirumalai, Nambi","Mishra, Rajat",,,,
ITSS,4360,501,5,5,11,11,7,9,,1,,,,,1,17,1,,2,"Thirumalai, Nambi","Mishra, Rajat",,,,
ITSS,4362,501,18,14,2,3,2,,,1,1,,,,,1,,,1,"Khan, Taimur A","Liu, Yihong",,,,
ITSS,4370,001,,15,9,6,2,,,2,,,,,,4,,,0,"Fuller, Tony F","Tripathi, Animesh",,,,
ITSS,4370,501,1,3,,3,1,,1,2,,,1,,,8,2,,0,"Hefley, William E","Tripathi, Animesh",,,,
ITSS,4380,001,,19,4,2,5,,1,2,1,,1,,,6,,,1,"Owens, Dawn M","D'Souza, Rhea C",,,,
ITSS,4395,001,,15,7,1,7,2,2,2,,,,1,,9,,,1,"Owens, Dawn M","Rao, Arush",,,,
ITSS,4395,002,,10,5,3,4,1,,,,,,,1,9,,,1,"Owens, Dawn M","Rao, Arush",,,,
ITSS,4V95,001,4,7,8,5,2,1,,,1,1,,,,8,,,1,"Calisir, Engin",,,,,
ITSS,4V95,003,,6,4,3,3,,,,,,,,,1,,,2,"Tang, Shaojie","Chen, Luoying",,,,
JAPN,1311,001,12,6,1,1,2,2,1,1,,,,,,2,,,0,"Kato, Yuko",,,,,
JAPN,1311,002,7,2,2,,2,3,,,1,1,,,3,1,,,1,"Kroska, Nami",,,,,
JAPN,1312,001,3,1,4,1,1,1,,1,,,,,,2,1,,2,"Kato, Yuko",,,,,
JAPN,2311,001,5,5,2,,,1,,,,,,1,,,,,0,"Kroska, Nami",,,,,
JAPN,2312,001,,4,7,1,4,1,,,,,,,1,1,1,,1,"Kroska, Nami",,,,,
LANG,1311,001,7,5,2,,2,,1,,,,,,,,2,,2,"Kim, Jai Eun",,,,,
LANG,1312,001,3,4,4,1,1,,,,,,,,,1,1,,2,"Jeong, Hyejeong",,,,,
LIT,1301,0W1,55,4,4,8,6,1,3,,,,,,2,5,,,1,"Ingrao, Peter J","Aday, Isaac J","Momeniabdolabadi, Bahareh",,,
LIT,1301,0W2,29,6,5,8,1,3,2,,2,,1,2,3,3,,,1,"Ingrao, Peter J","Momeniabdolabadi, Bahareh","Aday, Isaac J",,,
LIT,1301,0W3,25,4,1,3,2,1,,,1,1,,,1,2,,,4,"Ingrao, Peter J","Momeniabdolabadi, Bahareh","Aday, Isaac J",,,
LIT,2320,001,10,3,1,1,2,,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,
LIT,2320,002,,10,2,1,,,,,,,,,,,,,1,"Towner, Theresa",,,,,
LIT,2329,001,5,3,,,,,,,,,,,2,,,,0,"Starnaman, Sabrina",,,,,
LIT,2329,HN1,9,,,,,,,,,,,,1,1,,,0,"Starnaman, Sabrina",,,,,
LIT,2331,001,,14,8,4,2,1,,,1,,,,1,2,,,2,"Al-Habashneh, Eman Bahjat",,,,,
LIT,2331,003,,1,3,1,3,4,1,2,,,1,,4,1,1,,1,"Sinckler, Robin",,,,,
LIT,2331,0W1,16,5,4,2,,,3,,,,,,1,1,2,,1,"King, Alana",,,,,
LIT,2331,501,,3,1,2,3,1,,1,1,,2,,6,,1,,7,"Bovda, Alisa Y",,,,,
LIT,2331,HN1,12,2,1,,,,,,,,,,,,1,,3,"Leverone, Julia",,,,,
LIT,2350,001,6,5,1,,2,,,,,,,,1,,,,0,"Brewer, Kenneth L",,,,,
LIT,2350,501,,3,1,1,2,,1,,,,,,5,,,,2,"Smith-Brecheisen, Davis",,,,,
LIT,3300,501,,13,,1,,,,3,,,,,,1,1,,1,"Kratz, Dennis M",,,,,
LIT,3317,001,22,9,6,20,13,9,5,3,3,,2,,7,6,4,,5,"Starnaman, Sabrina","D'Monte, Nikita",,,,
LIT,3319,002,3,,5,2,2,1,,,,,,,,1,,,0,"Barnes, Ashley",,,,,
LIT,3319,003,,2,,2,4,,1,1,,,,,2,,1,,1,"Cotter, Sean J",,,,,
LIT,3319,501,1,8,5,,1,,,,,,,,,,,,0,"Hatfield, Charles D",,,,,
LIT,3330,001,10,5,7,5,1,1,,1,2,,,,,1,,,1,"Lambert, Thomas M",,,,,
LIT,3337,001,1,10,3,,1,1,,,,,,,,,,,2,"Stone, Nomi",,,,,
LIT,3339,001,2,1,3,1,1,1,,1,,,,1,1,,,,1,"Barnes, Ashley",,,,,
LIT,3339,501,2,2,3,1,,2,,,,,,,1,,,,2,"Starnaman, Sabrina",,,,,
LIT,4329,001,9,6,,,,,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,
LIT,4329,002,9,2,,1,1,,,,,,,,1,1,,,0,"Valente, Sarah d",,,,,
LIT,4390,001,1,1,2,1,3,,,,,,1,,,1,,,0,"Cotter, Sean J",,,,,
LIT,6310,001,,11,,1,,,,,,,,,,,,,0,"Greer, Erin",,,,,
LIT,6312,001,,10,2,,,,,,,,,,,,,,0,"Towner, Theresa",,,,,
LIT,6320,001,,9,3,,,,,,,,,,,,,,0,"Stone, Nomi",,,,,
LIT,6321,001,,14,,,,,,,,,,,,,,,0,"Martinez, Manuel L",,,,,
LIT,6325,001,,11,,,,,,,,,,,,,,,1,"Martinez, Manuel L",,,,,
LIT,6373,501,,5,2,3,,1,,1,,,,,,,,,0,"Prieto, Rene",,,,,
LIT,6378,501,,9,2,,,,,,,,,,,,,,0,"Patterson, David",,,,,
LIT,7322,001,,7,,,2,,,,,,,,1,,,,0,"Schulte, Rainer",,,,,
MAS,6102,001,,,,,,,,,,,,,2,,,70,0,"Johnson, Neil","Jones, Royce E",,,,
MAS,6102,002,,,,,,,,,,,,,,,,72,1,"Cirilo, Jason M","Johnson, Neil",,,,
MAS,6102,003,,,,,,,,,,,,,,,,68,0,"Jones, Royce E","Johnson, Neil",,,,
MAS,6102,501,,,,,,,,,,,,,,,,62,1,"Hunter, Fiona","Johnson, Neil",,,,
MAS,6102,SH1,,,,,,,,,,,,,,,,35,0,"Kim, Tommy C","Powell, Monica S",,,,
MAS,6105,0W1,,,,,,,,,,,,,1,,,20,1,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,
MAS,6V03,MBC,,22,,,,,,,,,,,,,,,0,"Hazzard, Charles F","Redlinger, Lawrence","Morye, Pushkar Sushil",,,
MATH,1306,001,,3,3,2,5,2,,2,,,,,,,,,0,"Sutton, Julie","Gelir, Fatih","Kateregga, George William",,,
MATH,1306,0W1,4,2,3,2,3,3,,2,,,,,1,2,,,3,"Sutton, Julie","Gelir, Fatih","Kateregga, George William",,,
MATH,1314,0W1,5,10,6,3,3,,3,1,1,,1,,2,2,1,,2,"Alvarado, Iris",,,,,
MATH,1314,0W2,1,6,2,5,7,,,,2,1,2,,7,3,1,,3,"Alvarado, Iris",,,,,
MATH,1316,001,3,1,2,4,6,,3,3,,,,,2,2,3,,2,"Sutton, Julie","Cao, Jianpeng","Ye, Xiaoli",,,
MATH,1316,0W1,3,2,3,4,1,1,3,2,2,,,1,7,5,1,,2,"Sutton, Julie","Cao, Jianpeng","Ye, Xiaoli",,,
MATH,1325,001,1,4,2,4,6,3,2,3,3,1,1,1,1,3,2,,2,"Patel, Jigarkumar S",,,,,
MATH,1325,002,2,3,4,5,2,4,3,2,1,1,,,2,3,1,,0,"Adabrah, Anani Komla",,,,,
MATH,1325,003,2,5,3,4,7,1,2,2,2,,1,,1,1,,,1,"Stanford, Paul H","Mozumder, Ali Ahammed",,,,
MATH,1325,004,3,8,8,2,4,3,1,,,,,,1,2,2,,1,"Patel, Jigarkumar S",,,,,
MATH,1325,005,2,5,,3,3,,1,,2,1,2,1,4,1,,,2,"Stanford, Paul H","Kozareva, Tamara",,,,
MATH,1325,006,6,10,4,5,4,2,,1,,,,,,,,,0,"Adabrah, Anani Komla",,,,,
MATH,1325,008,,6,1,3,2,,1,2,1,,1,,1,1,,,2,"Patel, Jigarkumar S",,,,,
MATH,1325,501,2,6,1,5,5,2,,1,1,,,1,1,3,1,,2,"Li, Changsong",,,,,
MATH,1326,001,,6,2,7,2,4,1,2,1,1,,,,9,4,,1,"Foley, Manjula",,,,,
MATH,1326,002,1,9,5,,4,1,1,,1,,,,2,8,,,7,"Foley, Manjula",,,,,
MATH,1326,003,3,4,3,2,4,5,1,2,3,,,,,6,2,,3,"Sultana, Nasrin",,,,,
MATH,1326,004,5,8,7,3,3,,,,1,,,,1,9,,,3,"Duruoha, Adannah",,,,,
MATH,1326,005,4,13,8,1,1,1,,2,1,,,,,7,,,2,"Duruoha, Adannah",,,,,
MATH,1326,006,3,6,4,6,3,1,,1,1,,,,,10,,,3,"Akbar, Mohammad M",,,,,
MATH,1326,007,2,5,,,3,2,4,3,2,1,,,2,9,,,3,"Sultana, Nasrin",,,,,
MATH,1326,008,4,7,5,3,4,,,1,6,,1,,,8,1,,0,"Foley, Manjula","Duruoha, Adannah",,,,
MATH,1326,009,,2,2,1,3,1,1,,6,,,,,4,2,,4,"Mussa, Derege",,,,,
MATH,1326,010,1,1,,,,,,2,3,,,,3,1,,,1,"Mussa, Derege",,,,,
MATH,1326,011,1,5,,2,1,1,,1,1,,,,2,6,,,0,"Mussa, Derege",,,,,
MATH,1326,501,2,9,5,4,4,,2,,3,,,,,8,,,3,"Duruoha, Adannah",,,,,
MATH,2306,0W1,1,2,,1,,2,1,,,,,1,,2,,,2,"Whalen, Tristan G","Langford, John","Liu, Jingzhou",,,
MATH,2312,001,1,5,6,1,6,6,1,2,3,1,,,4,2,3,,3,"Martynova, Irina","Tola, Astrit",,,,
MATH,2312,002,,2,5,1,2,7,2,3,5,,1,,5,2,2,,3,"Martynova, Irina","Tola, Astrit",,,,
MATH,2312,003,3,5,6,4,2,3,1,3,4,1,,,3,6,1,,2,"Martynova, Irina","Knodell, Matthew",,,,
MATH,2333,001,1,1,2,,,,,1,3,,,2,3,3,1,,2,"Martynova, Irina","Liu, Jingzhou",,,,
MATH,2370,001,2,5,3,2,3,1,2,,5,,1,2,6,4,4,,11,"Garrett, Bentley T","Mamun, Abdullah A",,,,
MATH,2413,001,2,2,2,1,2,3,,2,2,,,1,3,1,,,5,"Ding, Hui",,,,,
MATH,2413,003,1,2,,3,1,2,1,2,2,2,1,,1,1,4,,2,"Cao, Yan",,,,,
MATH,2413,004,1,2,2,7,2,2,4,1,1,,1,,4,3,1,,3,"Cao, Yan",,,,,
MATH,2413,005,1,4,7,3,3,2,1,3,2,,1,,2,4,1,,4,"McCary, Brady C","Nguyen, Mylinh T",,,,
MATH,2413,007,1,1,3,3,,3,,,,1,1,1,2,3,,,0,"Mussa, Derege",,,,,
MATH,2413,008,3,2,4,1,,1,,,1,,,2,3,,,,0,"Ding, Hui",,,,,
MATH,2413,009,3,2,5,2,3,5,3,,2,,1,,5,3,2,,5,"Nguyen, Mylinh T",,,,,
