Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
GEOG,3382,501,6,3,5,,1,,,2,,,,1,,,,,0,"Vakulenko, Irina","Chen, Meifang",,,,
GEOS,1103,101,1,5,3,3,3,2,4,,,,,,,1,,,0,"Griffin, William R","Wang, Ning",,,,
GEOS,1103,103,1,4,4,4,3,2,,,,,,,,1,,,2,"Griffin, William R","Wang, Ning",,,,
GEOS,1104,101,2,1,1,1,2,,3,,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,
GEOS,1303,001,1,15,12,4,1,1,1,,,,,,,2,,,1,"Griffin, William R","Wang, Ning",,,,
GEOS,1303,002,1,6,6,3,3,1,,1,1,2,,1,3,,1,,1,"Pirouz, Mortaza","Quddusi, Muhammad Hassan",,,,
GEOS,1303,003,,,1,6,6,10,2,2,2,,,,,4,1,,2,"Manton, William I",,,,,
GEOS,1303,0W1,132,71,22,9,15,4,2,3,1,,1,2,4,9,4,,7,"Pujana, Ignacio","Creecy, Kathryn V",,,,
GEOS,1304,001,,2,3,2,1,,1,2,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,
GEOS,2302,001,3,5,2,2,3,2,1,,1,,,,2,,,,2,"Cummings, Anthony R",,,,,
GEOS,2306,001,2,6,,2,4,,3,,,1,,,1,2,1,,2,"Mueller, Nicholas J","Geissman, John W","Johnson, Samuel P","Akatakpo, Solomon O",,
GEOS,2310,001,3,6,11,3,4,3,1,4,,1,,,,1,1,,2,"Brikowski, Tom","Fleischmann, Paula",,,,
GEOS,2409,001,,,1,2,3,3,2,1,,,,1,1,2,,,2,"Manton, William I","Stine, Jonathan M",,,,
GEOS,3421,001,,7,1,4,2,2,1,,,,,,,,1,,1,"Griffin, William R","Willis, Siloa B","Zhang, Yang",,,
GEOS,3464,001,,2,2,1,3,,,,,1,,1,,,1,,1,"Stern, Robert","Newman, Jordan W",,,,
GEOS,4320,001,4,2,7,2,,,,,,,,,,,,,0,"Zhu, Hejun","Luo, Bingxu",,,,
GEOS,4430,001,1,4,2,,2,1,,,2,,,,,,,,0,"Brikowski, Tom","Sink, Katharine O",,,,
GERM,1311,001,3,5,1,,2,,,,,,,,,,,,1,"Collins, Nora","Camacho-Guardado, Lorena",,,,
GISC,2305,001,5,8,3,1,1,1,,,,,,,,,,,0,"Dell, Brent",,,,,
GISC,3304,001,6,5,,,1,,,1,,,,,,,,,2,"Dean, Denis J",,,,,
GISC,4363,001,,2,3,,1,1,,,1,,,,1,1,,,3,"Qiu, Fang","Venigalla, Lasya",,,,
GISC,4381,001,4,3,1,1,4,1,,,,1,,,1,1,,,2,"Karale, Yogita Y",,,,,
GISC,4384,001,6,5,4,2,1,,1,,,,,,,,,,0,"Kim, Dohyeong",,,,,
GISC,6301,501,,2,3,4,2,,,,,,,,1,,,1,1,"Tiefelsdorf, Michael","Yang, Yalin",,,,
GISC,6325,501,,5,2,3,2,,,,,,,,1,,,,2,"Cummings, Anthony R","Wu, Yanan",,,,
GISC,6381,501,,7,2,1,1,1,1,,,,,,,,,1,2,"Chun, Yongwan","Yu, Xiaohe",,,,
GOVT,2107,0W1,2,,1,1,3,2,,,1,,,,1,,,,0,"Parker, Misty D","Noe, Ricardo",,,,
GOVT,2305,001,28,86,60,34,23,13,7,9,3,3,4,4,6,9,6,,5,"Parker, Misty D","Noe, Ricardo",,,,
GOVT,2305,003,27,28,49,40,35,31,10,13,7,1,3,3,15,23,4,,7,"Hadley, Travis","Shin, Hanna",,,,
GOVT,2305,004,,27,13,4,1,1,,,1,,,,,,1,,1,"Latiolais, Jasmine R",,,,,
GOVT,2305,005,,51,28,19,11,6,6,2,6,1,,,2,3,2,,2,"Lux, Ryan J","Shi, Min",,,,
GOVT,2305,006,,15,12,3,3,1,2,1,2,1,1,1,5,1,,,1,"Johnson, Sara K",,,,,
GOVT,2305,HN1,11,8,3,2,,,,,,,,,,,,,0,"Miller, Banks","Ketsler, Luba",,,,
GOVT,2306,001,43,44,45,24,31,31,9,6,10,4,4,1,8,32,1,,3,"Hadley, Travis","Shin, Hanna",,,,
GOVT,2306,002,,41,27,13,11,11,1,2,1,1,,1,5,6,1,,7,"Elliott, Euel W","Dzanie, Raphael K",,,,
GOVT,2306,003,31,52,36,23,27,16,14,8,2,2,3,3,12,17,7,,3,"Parker, Misty D","Noe, Ricardo",,,,
GOVT,2306,004,,144,27,39,20,9,9,3,5,3,,2,4,7,2,,4,"Lux, Ryan J","Shi, Min",,,,
GOVT,2306,005,,61,26,15,6,4,2,2,,,1,1,2,4,1,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,
GOVT,2306,006,,125,37,17,12,10,9,4,3,3,,1,5,3,,,7,"Lux, Ryan J","Shi, Min",,,,
GOVT,2306,007,,75,33,23,16,19,10,12,5,5,4,2,5,18,3,,12,"Santoro, Lauren A","Eaton, John M",,,,
GOVT,2306,HN1,3,8,8,,1,1,,,,,,,,1,,,3,"Dow, Douglas C",,,,,
GOVT,2306,HN2,2,12,3,1,1,,,,,,,,,1,,,0,"Harpham, Edward",,,,,
GOVT,2306,HN3,,20,2,1,,,,,,,,,,2,,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,
GOVT,2306,HN4,3,9,7,4,1,,,,,,,,,1,,,0,"Dow, Douglas C",,,,,
GST,2300,001,,10,4,2,5,2,,1,,,,,,1,,,0,"Smith, Erin",,,,,
GST,3302,001,5,4,1,1,,2,1,,,,,,,,,,1,"Jakobsson, Pia K",,,,,
HCS,6302,001,,,,,,,,,,,,,,,,35,0,"Stillman, Robert","Scheppele, Meredith A",,,,
HCS,6312,002,,9,8,,2,,,,,,,,1,,,1,0,"Ackerman, Robert A","Knoch, Desiree'",,,,
HCS,6327,001,,12,1,,,,,,,,,,,,,,0,"Ackerman, Robert A",,,,,
HCS,6343,001,,14,14,3,1,,,1,,,,,,,,,0,"Rodriguez, Christa M",,,,,
HCS,6350,001,,7,1,2,1,,,,,,,,1,,,,0,"Owen, Margaret",,,,,
HCS,6388,001,,5,2,1,3,,,,,,,,,,,,1,"Kilgard, Michael",,,,,
HCS,6395,001,,7,,,2,,,1,,,,,,,,,0,"Wig, Gagandeep S",,,,,
HCS,7121,001,,,,,,,,,,,,,,,,30,1,"Price, Theodore J",,,,,
HCS,7309,001,,9,6,,2,,,,,,,,,,,,0,"Hart, John",,,,,
HCS,7355,001,,13,,,,1,,,,,,,,,,,0,"Park, Bo Kyung",,,,,
HCS,7364,001,,5,3,1,1,,,,,,,,,,,,0,"Rugg, Michael D",,,,,
HCS,7372,002,,17,,,,,,1,,,,,1,,,,1,"Price, Theodore J",,,,,
HDCD,6312,001,,18,,,,,,,,,,,,,,,0,"Ewing, Donna M",,,,,
HDCD,6315,001,,16,,,,,,,,,,,,,,,0,"Ewing, Donna M",,,,,
HDCD,6319,001,,12,,1,4,1,,,,,,,,,,,0,"Spence, Melanie","Taylor, Mackenzie B",,,,
HDCD,6360,001,,10,,,2,,,,,,,,,,,,0,"Anderson, Carol A",,,,,
HIST,1301,001,38,79,87,27,18,12,4,,2,1,2,2,9,7,3,,8,"Schlereth, Eric R","Jacobs, Janet K","Rahman, Syed M","He, Tong","Hill, Justin T","Mcatee, Samuel W"
HIST,1301,002,,41,13,5,5,2,1,5,,,,,3,13,3,,7,"Wright, Ben","Dunham, Daniel C",,,,
HIST,1301,501,,37,14,8,10,1,,3,2,,1,,6,6,7,,3,"Wright, Ben","Lawrence, Jenna",,,,
HIST,1302,001,5,29,65,19,16,16,9,10,15,4,2,7,15,13,5,,9,"Schulze, Jeffrey","Simmons, Alyssa","Martinez, Priscilla C","Peterson, Derrick","Dillinger-Smith, Sarah J",
HIST,1302,002,7,22,69,38,28,34,7,9,11,5,5,2,13,33,5,,12,"Schulze, Jeffrey","Payne, Nicholas A","Sampson, Eric","Williams, Harold T","Adrian, Athena","Cross, Julie"
HIST,2301,001,5,30,12,9,15,6,4,4,,,1,2,1,8,,,4,"Stewart, Whitney","Leon Dubon, Saul V",,,,
HIST,2301,002,5,35,16,9,12,3,2,4,1,1,,,5,3,1,,2,"Stewart, Whitney","Seidl-Staley, Ash J",,,,
HIST,2340,001,7,16,9,2,3,2,2,,1,,,,1,3,,,2,"Admiral, Rosemary",,,,,
HIST,2350,501,18,10,6,4,,1,2,,,,,4,1,,2,,0,"Gonzalez Corona, Pedro Jose",,,,,
HIST,2370,001,1,11,18,7,,1,1,,,1,,,4,,1,,1,"Pfister, Debra H",,,,,
HIST,2384,001,,66,2,5,11,2,1,2,,,,2,2,3,2,,2,"Fischer, Anne G","Debic, Mathieu D",,,,
HIST,3301,001,,4,,3,,,2,2,,,,,,3,,,3,"Farmer, J Michael",,,,,
HIST,3302,001,1,1,3,1,1,1,,1,,,,,1,,,,3,"Jakobsson, Pia K",,,,,
HIST,3314,001,,3,10,1,5,1,1,5,,,,,1,2,,,1,"Farmer, J Michael",,,,,
HIST,3324,001,,9,4,2,3,3,1,,1,,,,,,,,2,"Wilson, Michael",,,,,
HIST,3327,501,,5,17,5,4,2,1,1,2,1,,,1,2,,,5,"Dennis, Patrick W",,,,,
HIST,3337,001,,26,18,12,13,11,3,3,,,,,1,1,,,1,"Channell, David","Scalley, Michael W",,,,
HIST,3368,001,1,2,6,3,2,4,,,2,,2,1,1,1,,,1,"Schulze, Jeffrey",,,,,
HIST,3399,001,,20,3,,2,1,,1,,,,,,,2,,0,"Rankin, Monica A","Worthington, Samuel P",,,,
HIST,4359,001,9,1,7,,,1,,,,,,1,,,,,2,"Gonzalez Corona, Pedro Jose",,,,,
HIST,4359,002,,4,,1,2,,,1,,,1,,2,,,,2,"Kerner, Amy",,,,,
HIST,4360,501,,15,7,5,,,,,1,,,,2,,,,0,"Fischer, Anne G",,,,,
HIST,4376,002,,3,2,,4,,2,,,,,,1,2,,,3,"Kerner, Amy",,,,,
HIST,4383,001,,10,2,7,,,,,,,1,,1,,,,0,"Ring, Natalie",,,,,
HIST,4388,501,5,4,10,7,1,,,,,,,,1,,,,1,"Pfister, Debra H",,,,,
HIST,6301,501,,11,,,,,,,,,,,,,,,0,"Schlereth, Eric R",,,,,
HIST,6320,501,,8,2,,,,,,,,,,,,,,1,"Ring, Natalie",,,,,
HIST,6325,001,,6,5,,,,,,,,,,1,,,1,0,"Hill, Kimberly D",,,,,
HIST,6342,501,,8,3,,,1,,,,,,,,,,,1,"Patterson, David",,,,,
HIST,6365,001,,10,,,,,,,,,,,,,,,1,"Rankin, Monica A",,,,,
HIST,6370,001,,11,,,,,,,,,,,,,,,0,"Admiral, Rosemary",,,,,
HIST,6390,001,,3,5,1,,,,,,,,,1,,,,1,"Kang, Shulamith D",,,,,
HIST,7306,501,,10,,,,,,,,,,,1,,,,0,"Valente, Sarah d",,,,,
HLTH,1301,0W1,1,2,10,9,3,1,,1,2,1,,,,3,1,,1,"Baetge, Claire",,,,,
HLTH,1301,0W2,2,5,4,6,2,8,1,,,1,1,,,2,,,0,"Baetge, Claire",,,,,
HLTH,1322,0W1,,15,7,4,5,4,1,,1,,1,,1,2,2,,1,"Day, Lora N",,,,,
HLTH,1322,0W3,,23,,3,3,,2,2,,,,,2,1,1,,2,"McBride, Rachael L",,,,,
HLTH,3101,0W1,,135,,,8,,,2,,,1,,,1,,,3,"Sandon, Lona",,,,,
HLTH,3101,0W2,,143,,,5,,,1,,,,,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W3,,70,,,3,,,,,,1,,,,,,1,"Sandon, Lona",,,,,
HLTH,3101,0W4,,74,,,1,,,,,,,,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W5,,48,,,1,,,,,,,,,,,,1,"Sandon, Lona",,,,,
HLTH,3300,001,,114,7,2,1,3,,,,,,,,1,1,,1,"Byrnes, Kathleen A",,,,,
HLTH,3305,001,6,3,7,8,7,1,2,,2,1,1,,,9,,,2,"Stark, Azadeh T",,,,,
HLTH,3305,002,2,6,6,4,4,1,1,,,,,,,4,,,0,"Stark, Azadeh T",,,,,
HLTH,3305,003,3,,,3,1,4,2,1,,,,,1,3,,,0,"Stark, Azadeh T",,,,,
HLTH,3310,001,9,20,10,5,4,2,1,,2,1,,1,2,3,3,,6,"Duquaine-Watson, Jill M",,,,,
HLTH,3315,001,,68,2,1,,2,1,,,,,,,,3,,0,"Byrnes, Kathleen A",,,,,
HLTH,4108,001,34,2,1,,2,,,,,,,,,,,,1,"Rainey, Anthony D",,,,,
HLTH,4305,001,11,9,6,7,1,3,2,1,,1,1,,1,1,1,,3,"Stark, Azadeh T",,,,,
HLTH,4305,002,28,2,,,,,,,,,,,,,,,0,"Dickey-Laprocido, Galen L",,,,,
HLTH,4305,003,6,4,1,2,,2,1,,,,,,1,,,,2,"Stark, Azadeh T",,,,,
HLTH,4306,001,11,9,7,5,1,2,1,,1,,1,,1,,,,0,"Savard, Ryan R",,,,,
HLTH,4306,002,10,5,3,2,3,2,,,2,1,,1,1,,1,,1,"Savard, Ryan R",,,,,
HLTH,4380,0W1,17,8,1,2,,,,,,,,,,2,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,
HLTH,4380,0W2,2,8,4,2,2,2,2,1,,2,,,,,,,1,"Edwards, Christopher W","Slattery, Ryan P",,,,
HMGT,3080,001,,,,,,,,,,,,,,24,,,0,"Karnuta, Daniel",,,,,
HMGT,3301,001,,14,19,4,7,6,1,1,,,,,,3,,,0,"Taylor, Donald E","Agrawal, Pankhudri",,,,
HMGT,3301,002,,19,12,6,10,2,,,,,,,,1,,,0,"Taylor, Donald E","Agrawal, Pankhudri",,,,
HMGT,3301,003,10,25,3,6,4,,,1,,,,,,5,,,0,"Berrett, Britt R","Agrawal, Pankhudri",,,,
HMGT,3301,501,7,12,8,7,4,1,,5,,,,,1,9,,,0,"Berrett, Britt R","Agrawal, Pankhudri",,,,
HMGT,3310,001,1,4,6,7,4,3,,3,1,,,,,9,,,0,"Tesmer, Kristin M",,,,,
HMGT,3310,002,1,6,9,4,1,4,,2,1,1,,,,6,,,0,"Tesmer, Kristin M",,,,,
HMGT,3311,001,,13,,,8,,1,3,,,1,,,5,1,,2,"Karnuta, Daniel","Mong, Ting",,,,
HMGT,3311,002,,5,,1,4,,,,,,1,,,6,2,,1,"Karnuta, Daniel","Mong, Ting",,,,
HMGT,3320,001,,3,1,3,4,3,,,,,,,1,1,,,1,"Berrett, Britt R","Thurgood, Keith L","Agrawal, Pankhudri",,,
HMGT,4321,002,4,31,13,5,3,1,2,,,,,,,,,,0,"Moonesinghe, Mark S","Liu, Yihong",,,,
HMGT,4395,001,3,8,4,,3,1,,2,2,3,,,,6,,,0,"Berrett, Britt R","Kaplan, Marilyn R",,,,
HMGT,6311,501,,18,,1,4,,,,,,,,,,,1,0,"Karnuta, Daniel",,,,,
HMGT,6320,0W1,,35,9,,2,1,,,,,,,1,,,,0,"Thurgood, Keith L","Agrawal, Pankhudri",,,,
HMGT,6320,501,,6,8,5,2,4,,,,,,,,,,,0,"Walton, James W","Agrawal, Pankhudri",,,,
HMGT,6321,001,,15,6,1,2,1,,1,,,,,2,,,,0,"Ramanathan, Kannan",,,,,
HMGT,6323,501,,14,5,9,5,1,,,,,,,,,,,0,"Ayvaci, Mehmet U","Zhang, Chenglong",,,,
HMGT,6324,0W1,,8,1,2,,,,,,,,,1,,,,0,"Ziegler, Laurie","Mong, Ting",,,,
HMGT,6324,501,,12,,,,,,,,,,,,,,,0,"Ziegler, Laurie","Mong, Ting",,,,
HMGT,6325,501,,30,1,3,,,,,,,,,,,,,0,"Stephens, Timothy G","Shah, Riya S",,,,
HMGT,6327,501,,11,1,,,,,,,,,,,,,,0,"Stephens, Timothy G",,,,,
HMGT,6330,501,,9,6,1,1,1,,1,,,,,,,,,0,"Drummond, Jeffery P",,,,,
HMGT,6330,CH1,,11,2,6,3,1,,,,,,,1,,,,0,"Jacob, Stephen",,,,,
HMGT,6331,CH1,,16,3,,4,3,,1,,,,,,,,,1,"Jacob, Stephen",,,,,
HMGT,6334,501,,6,3,2,2,,,,,,,,,,,,0,"Ayvaci, Mehmet U","Zhang, Chenglong",,,,
HMGT,6401,AH6,,30,2,,,,,,,,,,,,,,0,"Kaiser, Robert C",,,,,
HMGT,6401,AW1,,31,4,4,3,,,,,,,,,,,,0,"McCracken, John","Kaiser, Robert C","Convery, Paul",,,
HMGT,6402,AH6,,30,1,,,1,,,,,,,,,,,0,"Kaiser, Robert C","McCracken, John","Barden, John P",,,
HMGT,6402,AW1,,16,8,2,1,,,,,,,,,,,,0,"McCracken, John","Convery, Paul",,,,
HONS,3101,HN1,,11,,2,,,,,,,,,,2,,,0,"Harpham, Edward",,,,,
HONS,3104,HN1,3,13,,,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,
HONS,3106,HN1,14,,,,,,,,,,,,,,,,1,"Gentsch, Joanna K",,,,,
HONS,3108,HN1,2,9,,1,,,,,,,,,,1,,,1,"Prakash, Ravi",,,,,
HONS,3111,HN1,3,12,,,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3111,HN2,2,12,,,,,,,,,,,,,,,1,"Thompson, Christina M",,,,,
HONS,3112,HN1,2,2,3,2,1,2,1,,1,,,,,1,,,0,"Kaplan, Marilyn R",,,,,
HONS,3199,H10,,10,3,1,,,,,,,,,,,,,1,"Gooch, John C",,,,,
HONS,3199,H11,2,9,2,2,,,,,,,,,,,,,0,"Pitman, Bonnie L","Brunell, Valerie A",,,,
HONS,3199,H12,,15,,,,,,,,,,,,,,,0,"Kratz, Dennis M",,,,,
HONS,3199,H13,,8,,,1,1,,,,1,,,,3,1,,0,"Chao, Jacqueline J",,,,,
HONS,3199,H14,5,8,,,,,,,,1,,,,,,,0,"Voskuil, Caryn M",,,,,
HONS,3199,HN1,1,14,,,,,,,,,,,,,,,0,"Rippel, Scott A","Thompson, Christina M",,,,
HONS,3199,HN2,7,5,2,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
HONS,3199,HN3,2,13,,,,,,,,,,,,,,,0,"Towner, Theresa",,,,,
HONS,3199,HN4,,15,,,,,,,,,,,,,,,0,"Stefan, Mihaela C","Udamulle Gedara, Chinthaka Mahesh","Ma, Ziyuan",,,
HONS,3199,HN5,,15,,,,,,,,,,,,,,,0,"Kratz, Dennis M","Stone, Marvin J",,,,
HONS,3199,HN6,6,6,1,,,,,,,,,,1,,,,0,"Brunell, Valerie A",,,,,
HONS,3199,HN7,1,14,,,,,,,,,,,,,,,0,"Williams, Nathan",,,,,
HONS,3199,HN8,3,11,,,,,,,,,,,,1,,,0,"Murchison, David F",,,,,
HONS,3199,HN9,4,8,,,,,,,,,,,1,,,,1,"Brunell, Thomas",,,,,
HUMA,1301,HN1,4,17,3,,,,,,,,,,,,,,0,"Wilson, Michael",,,,,
HUMA,3351,001,23,4,,2,,,,,,,,,1,,,,0,"Anjum, Zafar",,,,,
HUMA,6300,501,,8,3,,2,,,,,,,,,,,,0,"Rodriguez, Robert X",,,,,
IDEA,6300,501,,6,8,1,1,,,,,,,,,,,,0,"Wickberg, Daniel",,,,,
IMS,3310,001,,10,1,1,9,,1,1,,,2,,3,6,2,,4,"Henderson, Tom",,,,,
IMS,3310,002,1,7,1,4,5,,3,3,,1,,1,1,6,2,,5,"Henderson, Tom",,,,,
IMS,3310,003,,5,8,8,14,4,5,4,,,1,,1,4,1,,1,"Woldu, Habte G","Date, Sagar U",,,,
IMS,3310,004,1,9,4,5,9,1,2,5,,,1,,1,8,1,,0,"Woldu, Habte G","Date, Sagar U",,,,
IMS,3310,005,4,16,17,5,4,3,,1,,1,,,1,1,1,,1,"Bai, Xiaoou",,,,,
IMS,3310,006,2,7,10,7,10,2,2,2,2,,1,1,,9,1,,0,"Lin, Zhiang","Kwon, Jung Hyun",,,,
IMS,3310,007,1,11,15,13,3,2,2,,1,,,,1,6,,,0,"Qian, Cuili","Balaji, Pavithra",,,,
IMS,3310,008,,19,4,5,9,5,2,,,,,,,,,,2,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,3310,009,,25,8,3,2,2,1,,1,,2,,2,4,,,1,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,3310,010,,29,11,7,4,,2,,,,,,,3,,,0,"Hazzard, Charles F","Ghaisas, Rutwij R",,,,
IMS,3310,011,,8,2,6,15,1,2,3,,,,,,11,,,0,"Woldu, Habte G","Date, Sagar U",,,,
IMS,3310,012,30,12,,1,2,1,,1,1,,1,1,1,6,4,,2,"Carraher, Shawn M",,,,,
IMS,3310,015,1,15,14,5,2,2,2,,,,,,1,1,,,0,"Qian, Cuili","Balaji, Pavithra",,,,
IMS,3310,016,,12,16,14,3,,1,1,,,,,,3,,,0,"Hazzard, Charles F","Ghaisas, Rutwij R",,,,
IMS,3310,501,24,7,1,1,,1,,1,,,,2,4,1,1,,1,"Carraher, Shawn M",,,,,
IMS,3310,502,2,13,21,9,2,2,1,2,1,,,,,2,,,0,"Qian, Cuili","Balaji, Pavithra",,,,
IMS,3310,503,1,2,5,6,6,2,3,3,2,,1,1,,2,1,,2,"Lin, Zhiang","Kwon, Jung Hyun",,,,
IMS,3310,HON,4,56,2,,,,,,,,,,,2,,,0,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,4320,501,,4,8,12,5,,1,1,,,,,,4,,,1,"Lee, Seunghyun","Yeo, Yundong",,,,
IMS,4330,501,,20,6,8,9,1,,1,,,,,,1,,,0,"Zydorek, Hubert","Campos de Castro Ferreira, Leticia",,,,
IMS,4335,501,,9,3,4,6,3,2,2,2,,2,,,5,,,0,"Wright, Robert G","Lee, Minjung","Briseno, Joselyn A",,,
IMS,6304,001,,28,,,19,,,,,,,,,,,2,1,"Peng, Mike",,,,,
IMS,6304,0W1,,11,22,13,2,,,,,,,,,,,1,0,"Woldu, Habte G","Date, Sagar U",,,,
IMS,6304,501,,16,12,,20,,,,,,,,,,,7,0,"Peng, Mike",,,,,
IMS,6304,GW1,,16,12,,2,2,1,,,,,,,,,,1,"Kiser, Stephen L",,,,,
IMS,6310,501,,9,7,7,4,,,1,,,,,,,,1,0,"Lee, Seunghyun","Yeo, Yundong",,,,
IMS,6317,GW1,,9,9,1,,,,,,,,,,,,1,0,"Sachdeva, Deepak",,,,,
IMS,6365,GW1,,6,1,2,5,,,,,,,,,,,1,0,"Katz, Lothar",,,,,
IMS,6365,PS1,,3,4,3,,,,,,,,,,,,,0,"Woldu, Habte G","Date, Sagar U",,,,
IPEC,4302,001,,14,16,7,1,1,,,1,,,1,,3,1,,2,"Taden, John",,,,,
IPEC,4384,001,2,3,,4,3,1,,,,,,,,1,,,0,"Kim, Dohyeong",,,,,
ISIS,3310,001,4,1,,3,6,,,4,,,4,,2,1,2,,3,"Wissinger, Tonja",,,,,
ISIS,3335,001,2,2,8,10,5,1,,,,,,,1,,,,0,"Rosa, Jonathan",,,,,
ISIS,4304,001,,6,7,3,2,1,,1,,,1,,3,,,,6,"Werhnyak, Larissa",,,,,
ISIS,4V89,001,19,7,1,2,,,,,,,,,,,,,1,"Aubrey, Lea E",,,,,
ISIS,4V89,501,,4,4,5,4,2,1,1,1,,1,,2,1,1,,2,"Pogue, Neall W",,,,,
ISNS,2359,001,,1,2,2,1,4,2,1,1,1,,,3,1,2,,1,"Griffin, William R","Haque, Ziaul",,,,
ISNS,2359,0W1,149,44,16,11,11,4,1,,5,,,,7,6,,,3,"Pujana, Ignacio",,,,,
ISNS,2359,0W2,48,13,5,7,4,6,,4,3,,1,2,4,2,1,,4,"Pujana, Ignacio",,,,,
ISNS,2366,001,2,,2,2,4,1,3,2,2,,,,1,,,,1,"McCauley, Steven",,,,,
ISNS,2367,0W1,67,80,27,26,10,4,1,4,4,1,1,1,2,13,2,,3,"Pujana, Ignacio","Xiong, Kai",,,,
ISNS,2367,0W2,26,47,27,17,21,9,3,5,7,1,1,3,13,5,3,,5,"Pujana, Ignacio","Xiong, Kai",,,,
ISNS,2368,001,5,8,8,7,9,7,6,12,1,3,,,1,4,2,,5,"McCauley, Steven","Zheng, Peng Peng",,,,
ITSS,3300,002,,34,12,5,5,1,,,,1,1,,2,1,,,2,"Fuller, Tony F","Bhatt, Jairaj",,,,
ITSS,3300,004,,23,18,10,8,,2,,,,,,,1,,,2,"Shrivastava, Prakash C","Chadha, Kawaljeet Singh","Rathore, Nomita",,,
ITSS,3300,005,,27,16,7,8,2,1,1,,,,,,2,,,0,"Shrivastava, Prakash C","Chadha, Kawaljeet Singh","Rathore, Nomita",,,
ITSS,3300,007,4,14,18,4,7,3,3,,,1,,,1,7,,,3,"Thouin, Mark","Pereira, Femina Martin",,,,
ITSS,3300,008,,24,,10,11,,3,3,,,2,,3,7,,,1,"Bose, Ranavir","Kumar, Himanshu",,,,
ITSS,3300,010,3,18,22,7,6,3,1,,,,,,,2,1,,2,"Bodeker, Alison J","Zhang, Chenglong",,,,
ITSS,3300,011,2,34,9,6,7,4,,1,1,,,,,1,,,0,"Stephens, Timothy G","Rathore, Nomita",,,,
ITSS,3300,012,4,36,9,5,2,1,,1,1,,1,,,3,,,1,"Stephens, Timothy G","Rathore, Nomita",,,,
ITSS,3300,014,2,8,11,10,16,7,1,3,1,,1,,1,2,2,,0,"Thompson, Norman","Liu, Yihong",,,,
ITSS,3300,0E1,,35,11,9,3,2,1,,,,,,,1,1,,1,"Owens, Sean M","Bothra, Paawan",,,,
ITSS,3300,0W1,3,11,9,11,10,,,,1,,1,,4,9,,,4,"Thouin, Mark","Pereira, Femina Martin",,,,
ITSS,3300,501,7,8,6,6,4,2,3,,1,,,,2,2,1,,0,"Young, John G","Zhang, Haozhao",,,,
ITSS,3300,503,7,23,8,11,6,1,1,2,,1,,,,2,2,,0,"Young, John G","Zhang, Haozhao",,,,
ITSS,3311,001,6,14,6,3,3,5,2,,1,,1,,1,11,1,,3,"Sohaee, Nassim","Siripurapu, Lakshmi Mallika",,,,
ITSS,3311,003,25,,17,7,4,,,,1,,,,1,2,1,,1,"Khan, Masudal H","Aksoy, Ozgur",,,,
ITSS,3311,004,23,14,9,4,1,1,,1,,,,1,1,1,,,3,"Ozdemir, Dicle Yagmur",,,,,
ITSS,3311,0W1,19,,9,5,3,4,,1,1,2,,,3,8,2,,0,"Sohaee, Nassim","Siripurapu, Lakshmi Mallika",,,,
ITSS,3312,001,3,6,7,6,7,4,,,2,,2,,1,14,2,,5,"Short, Kevin P","Rana, Nishant",,,,
ITSS,3312,002,4,11,5,7,4,4,1,2,1,3,1,,,10,1,,2,"Mookerjee, Radha","Sonmale, Bhushan K",,,,
ITSS,3312,003,,9,3,7,8,7,4,1,,,,,1,15,,,4,"Short, Kevin P","Rana, Nishant",,,,
ITSS,3390,001,1,14,11,10,3,2,1,1,,,,,,1,,,0,"Arora, Vivek","Rana, Nishant",,,,
ITSS,4300,001,,19,8,7,7,4,1,1,,,1,1,,8,,,2,"Owens, Dawn M","D'Souza, Rhea C",,,,
ITSS,4300,002,4,21,17,13,1,,,,,,,,,4,,,0,"Calisir, Engin","Siripurapu, Lakshmi Mallika",,,,
ITSS,4300,0W1,,11,2,3,11,7,2,2,2,1,1,1,1,3,1,,1,"Owens, Dawn M","D'Souza, Rhea C",,,,
ITSS,4300,501,,6,12,10,7,5,,2,5,,,,1,9,,,1,"Pandian, Thiru","Shah, Dhruv Rakesh",,,,
ITSS,4301,501,9,5,9,8,,2,1,,1,,,,,3,1,,0,"Hagen, John C","Shah, Dhruv Rakesh",,,,
ITSS,4312,501,3,6,2,5,3,,,,,,,,,2,,,0,"Arora, Vivek","Rana, Nishant",,,,
