Subject,"Catalog Number",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
FIN,4340,001,,5,4,1,4,3,,1,3,,,,3,,,,,1,"Kaur, Dupinderjeet","Kurucak, Abdurrahman",,,,
FIN,4345,001,2,15,13,9,5,1,1,2,,,,,1,,,,,2,"Ma, Liping","Shah, Priyanka H",,,,
FIN,4380,001,,46,13,3,,,,1,,,,,,,,,,0,"Furst, Jack D","Pillai, Qaleb",,,,
FIN,6253,XS1,,14,7,6,2,,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,
FIN,6301,001,,6,18,18,7,6,3,1,,,,,1,,,,,1,"Xu, Yexiao","Liu, Jiabin",,,,
FIN,6301,0W1,,35,,,21,,,4,,,,,1,,,,,0,"El-Ashmawi, Amal H",,,,,
FIN,6301,501,,26,4,6,13,2,1,2,,,,,1,,,,,3,"Nishi, Hirofumi","Sawant, Pranali R",,,,
FIN,6301,GW1,,8,5,3,3,3,,2,,,,,1,,,,,1,"Reichert, Carolyn A",,,,,
FIN,6301,MBC,,18,5,9,12,5,3,2,,,,,,,,,,0,"Reichert, Carolyn A",,,,,
FIN,6307,0W1,,13,12,11,13,3,4,2,,,,,1,,,,,4,"Ma, Liping","Shah, Priyanka H",,,,
FIN,6307,501,,13,12,4,18,8,9,3,,,,,1,,,,,0,"Ma, Liping","Shah, Priyanka H",,,,
FIN,6307,SS1,,8,,,2,,,,,,,,,,,,,0,"Ma, Liping","El-Ashmawi, Amal H",,,,
FIN,6308,0W1,,7,8,10,8,7,3,2,,,,,,,,,,0,"Lewin, Peter","Li, Qinjiang",,,,
FIN,6310,501,,6,6,3,4,3,,,,,,,1,,,,,1,"Xu, Yexiao","Liu, Jiabin",,,,
FIN,6314,0W1,,14,1,3,13,1,,2,,,,,,,,,,0,"Manzi, Jeff",,,,,
FIN,6318,001,,6,5,1,6,,2,,,,,,,,,,,2,"Xu, Yexiao","Liu, Jiabin",,,,
FIN,6318,SS1,,4,,3,3,,1,,,,,,,,,,,0,"Xu, Yexiao","Liu, Jiabin",,,,
FIN,6321,5H1,,3,1,,4,2,,5,,,,,2,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,
FIN,6322,0W1,,27,2,7,5,,,,,,,,,,,,,0,"DeCourcy, George A",,,,,
FIN,6325,001,,11,1,6,2,2,6,,,,,,1,,,,,0,"Rivera Mesias, Alejandro","Park, Taeyoung",,,,
FIN,6325,SS1,,2,5,,3,,,,,,,,,,,,,0,"Wynne, Mark",,,,,
FIN,6350,001,,5,2,,1,2,2,2,,,,,2,,,,,3,"Baranchuk, Nina",,,,,
FIN,6352,0H1,,5,7,6,7,1,,,,,,,1,,,,,0,"von Drathen, Christian",,,,,
FIN,6352,501,,7,7,5,4,,,2,,,,,,,,,,2,"Springate, David J","Joukov, Artem M",,,,
FIN,6360,001,,14,1,2,3,2,,3,,,,,,,,,,0,"Kaur, Dupinderjeet","Kurucak, Abdurrahman",,,,
FIN,6364,501,,7,1,8,2,,,,,,,,,,,,,0,"Zhang, Huibing",,,,,
FIN,6368,SS1,,3,1,,4,2,,1,,,,,,,,,,0,"Wei, Kelsey D","Huang, Zhuowei",,,,
FIN,6392,001,,4,6,5,1,,1,1,,,,,,,,,,0,"Zheng, Zhiqiang",,,,,
FREN,1311,001,,16,,,,,,1,,,,,1,,,,,1,"Fettouh, Maha K",,,,,
FREN,2311,001,,14,,,,,,,,,,,,,,,,2,"Fettouh, Maha K",,,,,
FTEC,6301,FH1,,12,12,,,,,,,,,,1,,,,,0,"Gurun, Umit",,,,,
FTEC,6302,FH1,,21,,,,,,,,,,,1,,,,,0,"Ayres, Jeffrey A",,,,,
FTEC,6310,FH1,,16,4,2,2,1,,,,,,,1,,,,,0,"Scott, James A","Wang, Yi",,,,
FTEC,6320,FH1,,15,,,5,,,1,,,,,1,,,,,0,"Ma, Liping",,,,,
FTEC,6V99,FH2,,25,,,,,,,,,,,1,,,,,0,"Scott, James A","Wang, Yi",,,,
FTEC,6V99,FH3,,3,,,6,,,1,,,,,,,,,,0,"Bourji, Mohamad A",,,,,
GEOG,2302,001,5,4,,1,1,1,2,,1,,1,,,,,,,2,"Cummings, Anthony R","Adeuga, Adewole M",,,,
GEOG,2303,001,2,12,6,3,2,2,,2,2,,,,1,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,
GEOG,3357,001,18,9,8,1,4,,,,1,1,1,,1,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,
GEOG,3377,501,2,8,5,4,4,,,2,1,,,1,,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,
GEOS,1103,101,4,3,2,2,1,,,1,,1,,,,,,,,1,"Griffin, William R","Wang, Ning",,,,
GEOS,1103,102,1,5,3,,5,1,,,,,,,2,,,,,0,"Griffin, William R","Wang, Ning",,,,
GEOS,1303,001,4,15,15,7,2,,1,,1,,,,1,,,,,0,"Griffin, William R","Wang, Ning",,,,
GEOS,1303,002,10,5,3,3,2,1,1,2,,1,,1,1,,,,,0,"Pirouz, Mortaza",,,,,
GEOS,1303,003,2,1,2,1,6,6,3,3,1,2,,,4,,,,,5,"Manton, William I",,,,,
GEOS,1303,0W1,49,122,39,19,29,4,5,13,3,2,6,3,20,,,,,8,"Pujana, Ignacio",,,,,
GEOS,1304,001,,6,,2,,,,2,,,,,1,,,,,2,"Pujana, Ignacio","Xiong, Kai","Crowley, Clinton W","Vazquez-Olmeda, Aldwin S",,
GEOS,2302,001,3,3,2,3,1,,,2,1,,2,,1,,,,,0,"Cummings, Anthony R","Adeuga, Adewole M",,,,
GEOS,2306,0W1,,2,,,3,,,1,,,,,3,,,,,3,"Mueller, Nicholas J","Johnson, Samuel P",,,,
GEOS,2310,0W1,3,8,3,5,10,6,,9,2,,1,,2,,,,,1,"Moulding, Ann E","Sink, Katharine O",,,,
GEOS,2321,001,,6,8,4,,2,,2,,,1,,,,,,,1,"Stern, Robert","Pujana, Ignacio","Xiong, Kai",,,
GEOS,2409,001,,,3,1,,,3,4,,,,2,,,,,,1,"Manton, William I",,,,,
GEOS,3421,001,1,2,3,1,3,2,2,,2,,,1,1,,,,,0,"Griffin, William R","Willis, Siloa B",,,,
GEOS,3464,001,,4,3,4,4,2,,,,,,,,,,,1,1,"Stern, Robert","Newman, Jordan W",,,,
GEOS,4320,001,5,1,2,,2,1,,1,,,,,,,,,,0,"Zhu, Hejun",,,,,
GEOS,4430,001,1,2,1,1,2,,,2,,,,,2,,,,,0,"Moulding, Ann E","Sink, Katharine O",,,,
GERM,1311,001,16,3,2,,,,,,,,,,,,,,,0,"Jaehnert, Anna K",,,,,
GISC,2305,001,3,5,4,3,,1,,,,,,,2,,,,,0,"Davenport, Miranda J",,,,,
GISC,4363,0W1,4,1,,1,1,,,,,,,,3,,,,,3,"Qiu, Fang","Venigalla, Lasya",,,,
GISC,4381,001,,,1,,4,2,,2,,,,,,,,,,1,"Yuan, May","Yang, Yalin",,,,
GISC,6301,501,,7,2,7,1,,,,,,,,2,,,,,1,"Tiefelsdorf, Michael","Chowdhury, Yeamin Faria",,,,
GISC,6321,001,,4,1,2,1,1,,1,,,,,,,,,,0,"Yuan, May","Yang, Yalin",,,,
GISC,6325,501,,11,2,2,,1,1,,,,,,1,,,,,0,"Cummings, Anthony R",,,,,
GISC,6363,0W1,,7,1,,,,,,,,,,1,,,,,2,"Qiu, Fang","Venigalla, Lasya",,,,
GISC,6381,501,,5,2,3,,1,,,,,,,,,,,,0,"Chun, Yongwan","Drouillard, Matthew J",,,,
GOVT,2107,0W1,1,,1,2,3,1,,1,,1,,,,,,,,1,"Parker, Misty D","Hollis, Camron",,,,
GOVT,2305,001,58,38,59,38,25,27,5,4,7,4,1,6,8,,,,,1,"Ramirez, Michelle","Briggs-Megafu, Tamnala E","Thakar, Rahul A",,,
GOVT,2305,002,27,26,33,19,11,15,4,,9,3,1,1,12,,,,,3,"Ramirez, Michelle","Thakar, Rahul A","Briggs-Megafu, Tamnala E",,,
GOVT,2305,003,57,60,59,31,16,20,14,10,8,2,3,1,16,,,,,2,"Parker, Misty D","Hollis, Camron",,,,
GOVT,2305,004,81,17,14,4,4,4,,1,,1,,,3,,,,,1,"Graham, Sebastian",,,,,
GOVT,2305,005,16,13,4,9,1,1,3,,,,,,,,,,,1,"Medhi, Kashmiri",,,,,
GOVT,2306,001,63,79,59,28,19,16,7,8,6,2,2,2,8,,,,,1,"Parker, Misty D","Hollis, Camron",,,,
GOVT,2306,002,41,42,41,22,16,15,8,3,3,,,1,4,,,,,2,"Ramirez, Michelle","Briggs-Megafu, Tamnala E","Thakar, Rahul A",,,
GOVT,2306,003,163,38,23,20,9,7,2,3,1,1,1,2,8,,,,,1,"Graham, Sebastian",,,,,
GOVT,2306,004,,102,51,20,16,14,6,7,6,1,,1,7,,,,,1,"Elliott, Euel W","Park, Kiwan",,,,
GOVT,2306,005,133,17,20,9,4,1,2,2,1,,,2,3,,,,,2,"Graham, Sebastian",,,,,
GOVT,2306,006,2,35,30,42,54,28,19,18,7,7,3,1,9,,,,,11,"Lowry, Robert C","Lee, Moonsoo","Mueller, Grace B",,,
GOVT,2306,007,,26,12,8,13,8,1,3,1,1,1,,1,,,,,0,"Elliott, Euel W","Park, Kiwan",,,,
GOVT,2306,HN1,3,7,11,,1,,,,,,,,1,,,,,2,"Dow, Douglas C",,,,,
GOVT,2306,HN2,3,9,1,2,1,,,,,,,,,,,,,0,"Harpham, Edward",,,,,
GOVT,2306,HN3,,19,4,1,,1,,,,,,,,,,,,0,"Elliott, Euel W","Park, Kiwan",,,,
GOVT,2306,HN4,4,8,5,3,3,,,,,,,,1,,,,,1,"Dow, Douglas C",,,,,
GST,2300,001,,10,4,3,2,2,,,,2,,,4,,,,,0,"Smith, Erin",,,,,
GST,3302,001,,4,1,2,1,,,2,,,,,1,,,,,2,"Jakobsson, Pia K",,,,,
HCS,6302,001,,,,,,,,,,,,,,25,,,,0,"Stillman, Robert",,,,,
HCS,6312,002,,5,3,1,5,2,,,,,,,,,,,,0,"Ackerman, Robert A","Knoch, Desiree'",,,,
HCS,6342,001,,10,,,1,,,,,,,,,,,,,0,"Price, Theodore J",,,,,
HCS,6395,001,,4,,,5,,,2,,,,,,,,,,0,"Wig, Gagandeep S",,,,,
HCS,7121,001,,,,,,,,,,,,,,26,,,,1,"Dussor, Gregory O",,,,,
HCS,7309,001,,9,1,2,1,,1,,,,,,,,,,,0,"Hart, John",,,,,
HCS,7310,002,,10,,4,3,,1,,,,,,,,,,,3,"Nelson Taylor, Jackie A",,,,,
HCS,7351,001,,10,,,,,,,,,,,,,,,,0,"Thompson, Lucien",,,,,
HCS,7364,001,,4,5,2,,,,,,,,,,,,,,0,"Rugg, Michael D",,,,,
HDCD,5350,001,,11,1,1,,,,,,,,,,,,,,0,"Cook, Jill B",,,,,
HDCD,6312,001,,23,,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,
HDCD,6315,001,,21,,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,
HDCD,6319,0H1,,10,3,,6,,,1,,,,,,,,,,1,"Spence, Melanie",,,,,
HIST,1301,001,55,91,47,20,34,16,5,9,2,1,3,1,11,,,,,3,"Schlereth, Eric R","Almuthaybiri, Abdulaziz","Lawrence, Jenna","He, Tong","Seidl-Staley, Ash J","Esmail, Fatima N"
HIST,1301,501,,72,55,24,53,23,8,8,7,2,4,3,25,,,,,10,"Wright, Ben","Scalley, Michael W","Evans, Stevesha M","Hickey, Alexander T","Leon Dubon, Saul V","Barnes, Claudia"
HIST,1302,001,4,42,83,49,33,22,12,6,6,5,6,4,18,,,,,2,"Schulze, Jeffrey","Zawng, Ze","Williams, Harold T","Mazur-Park, Felicity C","Jacobs, Janet K","Adrian, Athena"
HIST,2330,001,,37,48,42,14,11,10,4,3,2,2,,2,,,,,2,"Channell, David","Enyaosah, Damian P","Dunham, Daniel C","Tijani, Kehinde O",,
HIST,2360,001,2,12,17,12,4,2,,2,4,,,,12,,,,,3,"Pfister, Debra H",,,,,
HIST,2370,001,28,6,10,8,5,3,3,2,1,,,,1,,,,,2,"Baker, Emily-Rose","Gonzalez Corona, Pedro Jose","Roemer, Nils H","Atman, Sabri",,
HIST,2384,001,149,59,7,5,12,6,4,6,,,1,2,6,,,,,1,"Fischer, Anne G","Bennett, Jason H","Meyer, Zachary M","Wellborn, Brecken H",,
HIST,3301,001,,3,2,5,3,3,,1,1,,1,,2,,,,,3,"Farmer, J Michael",,,,,
HIST,3302,001,2,2,5,,1,1,,,,,,,3,,,,,1,"Jakobsson, Pia K",,,,,
HIST,3312,001,,3,5,5,8,3,,3,,,,1,,,,,,1,"Farmer, J Michael",,,,,
HIST,3320,001,,10,5,12,3,,1,2,1,,,,1,,,,,0,"Wilson, Michael",,,,,
HIST,3328,501,15,11,,,1,,,,,,,,,,,,,1,"Brogden, Jason",,,,,
HIST,3337,001,,14,,5,9,1,1,2,2,,,,1,,,,,0,"Channell, David",,,,,
HIST,3363,001,,22,7,1,,,,,,,1,,2,,,,,0,"Schlereth, Eric R",,,,,
HIST,3390,001,7,7,3,2,3,2,1,,1,,,,4,,,,,2,"Hill, Kimberly D",,,,,
HIST,3395,001,,4,6,2,5,7,2,,2,,,1,5,,,,,1,"Schulze, Jeffrey",,,,,
HIST,4345,001,,5,,1,3,,,,,,,,1,,,,,0,"Ring, Natalie",,,,,
HIST,4359,501,1,5,6,1,1,1,,1,4,,,,2,,,,,2,"Rankin, Monica A",,,,,
HIST,4360,501,,19,2,,2,,,,,,,,1,,,,,1,"Fischer, Anne G",,,,,
HIST,4380,001,,3,3,2,3,4,,1,,,,,2,,,,,0,"Wickberg, Daniel",,,,,
HIST,6332,501,,5,2,1,,1,,1,,,,,,,,,,0,"Wright, Ben",,,,,
HLTH,1301,0W1,1,5,10,7,1,2,,1,1,,1,,3,,,,,3,"Baetge, Claire",,,,,
HLTH,1301,0W2,2,4,7,7,3,5,2,1,1,,,,2,,,,,3,"Baetge, Claire",,,,,
HLTH,1322,0W1,,4,8,3,5,5,2,2,1,,6,,4,,,,,2,"Day, Lora N",,,,,
HLTH,1322,0W2,,6,4,2,2,2,,3,1,,1,,4,,,,,1,"Day, Lora N",,,,,
HLTH,1322,0W3,,18,,6,11,,4,1,,,2,,,,,,,2,"McBride, Rachael L",,,,,
HLTH,3101,0W1,,145,,,2,,,2,,,,,1,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W2,,140,,,8,,,2,,,,,,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W3,,60,,,10,,,2,,,2,,,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W4,,59,,,8,,,5,,,3,,,,,,,0,"Sandon, Lona",,,,,
HLTH,3101,0W5,,49,,,,,,1,,,,,1,,,,,0,"Sandon, Lona",,,,,
HLTH,3300,001,,12,22,24,17,24,15,2,8,4,1,,,,,,,0,"Byrnes, Kathleen A",,,,,
HLTH,3305,001,2,8,8,7,6,,2,2,1,,,,1,,,,,0,"Stark, Azadeh T",,,,,
HLTH,3305,002,2,17,16,3,,1,,1,,,,,,,,,,0,"Taylor, Donald E",,,,,
HLTH,3305,003,3,2,1,11,10,3,4,1,,,,,,,,,,0,"Stark, Azadeh T",,,,,
HLTH,3310,0W1,8,13,6,10,8,3,3,4,,,,,9,,,,,2,"Duquaine-Watson, Jill M",,,,,
HLTH,3310,0W2,13,13,7,11,4,4,4,,2,,,,11,,,,,1,"Duquaine-Watson, Jill M",,,,,
HLTH,3315,001,,3,14,11,13,14,6,8,3,,,1,2,,,,,0,"Byrnes, Kathleen A",,,,,
HLTH,4108,001,25,6,2,1,1,1,1,,,,,,,,,,,0,"Rainey, Anthony D",,,,,
HLTH,4305,001,5,,5,1,2,1,,1,,,,,,,,,,1,"Stark, Azadeh T",,,,,
HLTH,4305,002,7,5,5,4,8,4,5,3,1,,,,1,,,,1,0,"Stark, Azadeh T",,,,,
HLTH,4306,001,8,6,6,3,3,8,1,2,,,,1,,,,,,0,"Savard, Ryan R",,,,,
HLTH,4306,002,1,4,7,3,4,7,2,,1,1,,1,1,,,,,0,"Savard, Ryan R",,,,,
HLTH,4380,0W1,14,7,3,2,2,1,1,,,,,,1,,,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,
HLTH,4380,0W2,18,6,2,1,2,,1,,,,,,,,,,,0,"Edwards, Christopher W","Slattery, Ryan P",,,,
HMGT,3080,001,,,,,,,,,,,,,,,19,1,,0,"Karnuta, Daniel",,,,,
HMGT,3301,001,2,25,,11,12,,1,,,,,,,,,,,0,"Taylor, Donald E",,,,,
HMGT,3301,003,5,11,2,7,23,,3,1,1,,1,,,,,,,0,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,
HMGT,3301,004,4,14,,4,21,,,1,,,3,,,,,,,1,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,
HMGT,3301,501,3,8,1,5,14,2,,3,,,1,,,,,,,0,"Berrett, Britt R","Patel, Kandarp Harshadbhai",,,,
HMGT,3310,001,,,6,2,5,2,5,,2,,,,3,,,,,2,"Tesmer, Kristin M",,,,,
HMGT,3310,002,1,1,1,6,4,4,1,3,3,,1,1,2,,,,,2,"Tesmer, Kristin M",,,,,
HMGT,3311,001,,17,,1,16,,2,8,,,2,,,,,,,2,"Karnuta, Daniel","Cai, Yinan",,,,
HMGT,3311,002,,6,,1,15,,,6,,,1,,,,,,,0,"Karnuta, Daniel","Cai, Yinan",,,,
HMGT,3320,001,,6,,1,17,,,13,,,2,1,,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,
HMGT,4321,001,4,4,5,7,2,3,,,,,1,,1,,,,,0,"Ayvaci, Mehmet U","Xie, Si",,,,
HMGT,4395,001,2,3,3,6,7,5,1,,3,2,,,1,,,,,0,"Berrett, Britt R","Kaplan, Marilyn R",,,,
HMGT,6311,501,,10,,3,5,,,,,,,,,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,
HMGT,6320,0W1,,41,,,6,,,3,,,,,,,,,,0,"Thurgood, Keith L","Tiwari, Prabodh",,,,
HMGT,6320,501,,18,5,,,,,,,,,,,,,,,0,"Malaise, Michael",,,,,
HMGT,6321,0W1,,7,3,11,5,3,3,2,,,,,3,,,,,3,"Ramanathan, Kannan",,,,,
HMGT,6323,501,,9,11,8,6,1,,,,,,,,,,,,0,"Ayvaci, Mehmet U","Xie, Si",,,,
HMGT,6324,001,,11,,,,,,1,,,,,,,,,,0,"Honeycutt, James","Kim, Hwayoung",,,,
HMGT,6325,501,,2,5,8,4,1,1,,,,,,,,,,,1,"Wang, Guihua","Farzaneh, Mohammad Amin",,,,
HMGT,6327,501,,11,1,,1,,,,,,,,,,,,,0,"Stephens, Timothy G",,,,,
HMGT,6330,501,,8,5,2,5,,2,,,,,,,,,,,2,"Drummond, Jeffery P",,,,,
HMGT,6332,CH1,,5,3,,2,1,,,,,,,2,,,,,0,"Ramanathan, Kannan",,,,,
HMGT,6334,501,,8,3,10,,,,,,,,,,,,,,0,"Ayvaci, Mehmet U","Xie, Si",,,,
HMGT,6403,AS1,,43,5,,,,,,,,,,,,,,,0,"McCracken, John",,,,,
HMGT,6406,AH1,,28,4,,,,,,,,,,,,,,,0,"Kaiser, Robert C",,,,,
HMGT,6408,AH1,,27,1,1,2,,,,,,,,,,,,,0,"Kaiser, Robert C",,,,,
HONS,3101,HN1,1,14,,,,,,,,,,,,,,,,0,"Harpham, Edward",,,,,
HONS,3104,HN1,3,9,1,,,,,,,,,,,,,,,1,"Dow, Douglas C",,,,,
HONS,3108,HN1,,14,,,,,,,,,,,,,,,,0,"Prakash, Ravi",,,,,
HONS,3111,HN1,3,7,2,,1,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3111,HN2,3,10,2,,,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,
HONS,3112,HN1,11,1,,1,1,,,1,,,,,,,,,,0,"Kaplan, Marilyn R",,,,,
HONS,3199,H10,,16,,,,,,,,,,,1,,,,,0,"Nguyen, Josef D",,,,,
HONS,3199,H12,1,7,3,1,,,,,,,,,,,,,,0,"Barnes, Ashley",,,,,
HONS,3199,HN1,,13,1,,,,,1,,,,,,,,,,0,"Rippel, Scott A","Thompson, Christina M",,,,
HONS,3199,HN2,8,7,,,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
HONS,3199,HN3,,13,1,,,,,,,,,,1,,,,,2,"Towner, Theresa",,,,,
HONS,3199,HN4,,14,,,,,,,,,,,,,,,,0,"Stefan, Mihaela C",,,,,
HONS,3199,HN5,,8,4,2,,,,,,,,,,,,,,0,"Smith-Brecheisen, Davis",,,,,
HONS,3199,HN6,6,10,1,,,,,,,,,,,,,,,0,"Brunell, Valerie A",,,,,
HONS,3199,HN7,9,5,,,,,,,,,,,,,,,,0,"Williams, Nathan",,,,,
HONS,3199,HN8,3,10,2,,,,,,,,,,,,,,,0,"Murchison, David F",,,,,
HONS,3199,HN9,,13,1,,,,,,,,,,1,,,,,0,"Brunell, Thomas",,,,,
HUMA,3351,501,2,8,,5,4,,,,,,,,1,,,,,1,"Anjum, Zafar",,,,,
HUMA,6300,501,,7,5,,,,,,,,,,,,,,,0,"Schulte, Rainer",,,,,
HUMA,6390,001,,3,4,4,,,,,,,,,,,,,,0,"Gonzalez Corona, Pedro Jose","Baker, Emily-Rose","Roemer, Nils H",,,
IDEA,6300,001,,8,1,1,,1,,,,,,,,,,,,0,"Hill, Kimberly D",,,,,
IMS,3310,003,1,5,8,9,7,12,5,5,4,,1,,1,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,004,4,9,12,8,6,2,1,3,1,,1,1,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,005,8,13,8,7,6,9,1,3,1,1,1,,,,,,,0,"Li, Jianan",,,,,
IMS,3310,006,,4,3,5,7,4,5,5,,3,4,2,5,,,,,1,"Henderson, Tom",,,,,
IMS,3310,007,1,9,6,6,11,3,6,2,2,1,3,2,7,,,,,1,"Henderson, Tom",,,,,
IMS,3310,008,,13,10,16,5,6,3,2,1,,1,,,,,,,2,"Zydorek, Hubert","Somashekaraiah Prasadaswamy, Priya","Kumar, Prateek",,,
IMS,3310,009,1,18,8,8,11,4,4,1,2,,1,,1,,,,,1,"Zydorek, Hubert","Somashekaraiah Prasadaswamy, Priya","Kumar, Prateek",,,
IMS,3310,010,5,4,7,11,5,5,1,3,1,,,,2,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,011,,33,9,9,4,2,1,,,,,,1,,,,,0,"Hazzard, Charles F","Cotts, Shannon E",,,,
IMS,3310,012,39,3,1,,1,3,3,2,,2,,,5,,,,,3,"Carraher, Shawn M",,,,,
IMS,3310,013,6,5,4,9,7,6,4,2,1,1,,,,,,,,2,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,3310,015,1,4,2,2,2,1,2,,1,,2,,6,,,,,1,"Henderson, Tom",,,,,
IMS,3310,501,39,5,1,1,4,2,2,2,,,3,,3,,,,,2,"Carraher, Shawn M",,,,,
IMS,3310,HON,2,40,3,3,3,,1,,,,,,,,,,,0,"Zydorek, Hubert","Somashekaraiah Prasadaswamy, Priya","Kumar, Prateek",,,
IMS,4320,501,,8,6,5,10,2,,,,,,,,,,,,0,"Lee, Seunghyun","Yeo, Yundong",,,,
IMS,4330,501,,20,16,9,8,3,3,1,,,1,,1,,,,,0,"Zydorek, Hubert","Kumar, Prateek",,,,
IMS,4335,501,,5,14,12,16,15,11,4,3,,,,1,,,,,5,"Wright, Robert G","Briseno, Joselyn A","Tiwari, Prabodh",,,
IMS,6204,CW1,,13,4,4,,,,,,,,,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,
IMS,6304,001,,19,1,,15,,,5,,,,,,,,,,0,"Peng, Mike","Kathuria, Nishant",,,,
IMS,6304,0W1,,35,,,11,,,3,,,,,,,,,,0,"Peng, Mike","Kathuria, Nishant",,,,
IMS,6304,501,,25,,,22,,,,,,,,,,,,,2,"Peng, Mike","Kathuria, Nishant",,,,
IMS,6304,GW1,,24,12,6,2,2,,1,,,,,,,,,,1,"Kiser, Stephen L",,,,,
IMS,6310,501,,10,3,10,4,,,1,,,,,,,,,,0,"Lee, Seunghyun","Yeo, Yundong",,,,
IMS,6317,GW1,,19,1,5,,,1,,,,,,1,,,,,1,"Sachdeva, Deepak",,,,,
IMS,6360,0W1,,19,12,7,4,2,2,2,,,,,2,,,,,0,"Olsztynska, Agnieszka","Hanifiafshar, Sharmin",,,,
IMS,6365,GW1,,7,6,6,7,1,1,,,,,,1,,,,,0,"Katz, Lothar",,,,,
IMS,6365,PS1,,6,2,1,,,,,,,,,,,,,,1,"Woldu, Habte G","Alborz, Ethan",,,,
IPEC,4302,001,15,5,9,3,1,5,2,,2,1,,2,3,,,,,0,"Sanchez De La Rosa, Andres Ricardo",,,,,
ISIS,3310,001,3,4,,1,3,,,5,,,2,,3,,,,,3,"Wissinger, Tonja",,,,,
ISIS,3334,501,1,3,2,3,6,3,2,1,1,,1,,4,,,,,2,"Pogue, Neall W",,,,,
ISIS,3335,001,1,1,7,7,,3,1,1,1,,,,,,,,,0,"Rosa, Jonathan",,,,,
ISIS,4304,001,,7,4,4,3,,,,,,,,2,,,,,1,"Werhnyak, Larissa",,,,,
ISIS,4310,001,16,5,3,1,1,,,,,,,,,,,,,1,"Aubrey, Lea E",,,,,
ISNS,2359,001,,3,9,8,5,2,2,,,,1,1,6,,,,,0,"Griffin, William R","Zhang, Yang",,,,
ISNS,2359,0W1,108,61,23,12,11,11,3,4,6,,3,4,10,,,,,2,"Pujana, Ignacio",,,,,
ISNS,2359,0W2,65,42,22,10,13,6,4,7,6,,1,1,9,,,,,4,"Pujana, Ignacio",,,,,
ISNS,2366,001,2,5,2,,5,1,1,3,2,,1,,2,,,,,1,"McCauley, Steven",,,,,
ISNS,2367,0W1,35,96,35,18,14,21,4,4,4,1,2,3,6,,,,,4,"Pujana, Ignacio",,,,,
ISNS,2367,0W2,22,71,29,20,22,13,2,17,9,,6,7,15,,,,,7,"Pujana, Ignacio",,,,,
ISNS,2368,001,6,9,7,10,19,8,4,5,3,1,2,,2,,,,,3,"McCauley, Steven","Kakani, Vivek M",,,,
ITSS,3300,001,,7,13,9,11,6,5,6,,2,1,1,3,,,,,1,"Bose, Ranavir","Anjum, Nobila",,,,
ITSS,3300,002,,16,5,9,5,3,2,4,4,2,1,1,4,,,,,1,"Fuller, Tony F","Dahiya, Divyansh",,,,
ITSS,3300,003,,4,10,8,9,3,5,2,5,2,3,,4,,,,,1,"Fuller, Tony F","Dahiya, Divyansh",,,,
ITSS,3300,004,1,19,17,6,7,6,1,3,2,,,,3,,,,,1,"Stephens, Timothy G","Kumar, Raj",,,,
ITSS,3300,005,1,25,10,4,8,8,5,4,,,,,,,,,,0,"Stephens, Timothy G","Kumar, Raj",,,,
ITSS,3300,007,,19,15,6,10,5,4,4,1,,2,,1,,,,,1,"Stephens, Timothy G","Bhoirekar, Ketaki Vikram",,,,
ITSS,3300,008,,13,11,10,7,10,4,4,,,1,,3,,,,,1,"Stephens, Timothy G","Xie, Si",,,,
ITSS,3300,009,,6,19,9,11,5,3,2,,1,1,2,1,,,,,0,"Bose, Ranavir","Anjum, Nobila",,,,
ITSS,3300,010,1,1,5,2,11,9,7,7,,,1,,5,,,,,0,"Islam, Naser","Mehta, Dhairya Nilesh",,,,
ITSS,3300,011,,6,12,12,10,11,6,1,3,1,1,,,,,,,0,"Thompson, Norman","Vishe, Manas S",,,,
